# ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81
10.630146,14.247807,10.677078,8.306624,9.695360,7.211103,9.055385,9.848858,8.426150,10.440307,9.327379,9.746794,14.730920,11.401754,13.416408,12.767145,9.433981,8.185353,10.630146,14.832397,11.704700,11.618950,12.247449,8.185353,14.525839,8.944272,13.379088,12.247449,8.888194,10.723805,13.341664,10.246951,0.000000,10.770330,8.544004,9.055385,8.831761,18.384776,14.696938,7.348469,13.784049,10.440307,7.348469,9.327379,8.831761,8.717798,9.327379,9.539392,11.401754,12.489996,11.313708,10.954451,9.899495,10.770330,11.313708,8.366600,11.874342,10.535654,11.135529,8.717798,13.114877,10.954451,13.674794,13.266499,9.273618,9.000000,11.532563,9.643651,10.000000,9.591663,8.185353,8.426150,10.630146,11.269428,9.643651,9.327379,11.045361,9.273618,8.944272,12.000000,8.944272
11.874342,14.662878,12.806248,10.049876,11.661904,10.392305,11.832160,11.704700,10.908712,12.124356,11.874342,12.288206,15.394804,12.489996,15.297059,13.152946,11.704700,10.246951,13.076697,17.146428,11.789826,13.601471,13.341664,10.908712,13.601471,11.135529,14.866069,14.764823,10.908712,12.041595,14.628739,11.704700,10.770330,0.000000,11.000000,11.916375,10.295630,19.493589,16.000000,9.486833,14.422205,11.789826,10.583005,11.180340,11.489125,11.313708,11.269428,11.958261,13.416408,14.628739,11.916375,13.190906,11.401754,12.727922,12.961481,10.954451,13.601471,12.767145,12.806248,11.313708,13.928388,12.961481,12.041595,14.560220,11.313708,11.532563,13.304135,12.288206,12.489996,11.045361,11.000000,10.535654,13.304135,12.609520,12.124356,11.874342,12.649111,11.747340,11.045361,14.071247,11.045361
10.954451,14.560220,11.357817,8.831761,10.535654,8.426150,10.344080,10.488088,9.273618,11.045361,9.797959,10.099505,15.033296,11.704700,13.228757,12.961481,10.000000,8.602325,11.313708,15.394804,11.832160,12.083046,12.369317,8.602325,13.928388,9.643651,13.784049,13.527749,9.591663,10.954451,13.747727,9.797959,8.544004,11.000000,0.000000,10.049876,9.327379,18.411953,15.132746,7.937254,12.845233,11.045361,8.306624,10.198039,9.949874,9.000000,10.198039,10.099505,11.958261,13.000000,11.180340,11.445523,9.949874,11.000000,11.958261,9.433981,12.569805,11.224972,11.958261,8.888194,13.453624,11.000000,13.490738,13.747727,9.949874,9.165151,12.165525,10.295630,10.630146,10.246951,9.486833,9.380832,11.832160,11.661904,10.295630,10.583005,11.269428,10.630146,9.433981,11.704700,9.539392
11.789826,14.177447,11.916375,9.848858,11.045361,8.717798,10.954451,11.180340,9.949874,11.532563,10.630146,10.908712,15.716234,12.247449,14.282857,13.747727,10.535654,9.746794,11.704700,16.309506,12.845233,12.688578,13.416408,9.848858,15.394804,10.392305,14.106736,13.638182,10.246951,11.874342,14.422205,11.618950,9.055385,11.916375,10.049876,0.000000,10.295630,19.131126,15.556349,9.165151,14.764823,11.789826,9.165151,10.908712,10.583005,10.198039,10.440307,10.723805,12.328828,13.638182,12.409674,12.165525,11.135529,11.661904,12.806248,10.099505,12.288206,11.704700,12.328828,10.488088,13.784049,12.489996,14.387495,14.212670,10.488088,10.535654,12.688578,11.357817,11.224972,10.954451,10.148892,10.049876,12.288206,12.206556,10.440307,10.535654,12.083046,10.392305,10.198039,12.649111,10.583005
9.848858,14.525839,11.135529,8.426150,10.392305,8.366600,10.295630,10.535654,9.433981,10.908712,10.246951,10.630146,14.798649,11.401754,13.711309,12.922848,10.246951,9.110434,10.816654,15.748016,11.357817,12.206556,12.489996,9.000000,14.456832,9.797959,13.892444,13.564660,9.110434,11.090537,13.856406,10.049876,8.831761,10.295630,9.327379,10.295630,0.000000,18.654758,13.928388,8.000000,13.856406,10.723805,8.366600,10.049876,10.000000,9.591663,9.643651,9.949874,12.165525,13.038405,11.135529,11.832160,10.295630,11.489125,12.165525,9.591663,12.288206,11.618950,12.083046,9.899495,14.000000,11.575837,13.076697,13.416408,10.198039,9.949874,12.124356,10.723805,10.862780,10.198039,9.433981,9.433981,11.874342,11.704700,10.535654,10.535654,11.489125,10.099505,9.797959,12.165525,9.899495
19.104973,21.330729,19.544820,18.411953,19.339080,18.165902,18.867962,18.627936,18.627936,19.157244,18.947295,19.104973,21.840330,19.697716,20.688161,20.322401,18.520259,17.521415,19.570386,22.000000,19.874607,19.570386,20.049938,18.357560,21.047565,18.493242,20.469489,20.688161,18.788294,19.570386,21.118712,19.209373,18.384776,19.493589,18.411953,19.131126,18.654758,0.000000,21.447611,18.000000,19.544820,19.416488,18.275667,19.000000,19.131126,18.384776,18.841444,18.894444,19.544820,20.832667,19.078784,19.899749,18.814888,19.339080,19.697716,18.708287,20.223748,19.672316,19.442222,18.547237,20.688161,19.235384,21.095023,20.688161,19.026298,18.520259,19.974984,18.681542,19.339080,19.078784,18.466185,18.303005,19.974984,19.364917,18.947295,19.104973,19.544820,18.973666,17.720045,20.639767,18.708287
15.329710,17.406895,16.124515,14.456832,15.362291,14.000000,15.099669,15.329710,15.000000,15.132746,15.652476,16.093477,18.193405,16.309506,17.888544,17.291616,15.588457,15.000000,15.329710,19.026298,16.522712,16.881943,16.733201,14.798649,17.748239,15.491933,18.303005,17.776389,14.317821,15.652476,17.944358,14.933185,14.696938,16.000000,15.132746,15.556349,13.928388,21.447611,0.000000,14.352700,17.435596,15.066519,14.628739,15.066519,15.620499,15.099669,13.820275,15.459625,16.613248,16.970563,15.874508,16.431677,15.297059,15.937377,16.248077,15.099669,17.521415,16.401219,16.792856,15.231546,17.776389,15.748016,16.763055,17.549929,15.491933,15.000000,16.643317,15.066519,15.937377,15.556349,15.132746,14.798649,16.401219,16.340135,15.716234,15.459625,15.684387,15.874508,15.099669,16.248077,15.362291
9.643651,13.964240,10.583005,7.416198,9.273618,7.071068,9.165151,9.433981,8.062258,9.949874,9.000000,9.219544,14.662878,10.677078,12.884099,12.206556,9.000000,7.681146,10.535654,15.231546,10.535654,11.532563,11.313708,7.416198,13.304135,8.485281,13.304135,12.649111,8.306624,10.148892,13.341664,9.643651,7.348469,9.486833,7.937254,9.165151,8.000000,18.000000,14.352700,0.000000,12.961481,10.246951,7.211103,9.327379,8.944272,8.000000,9.000000,8.888194,11.224972,12.409674,10.099505,10.583005,9.165151,10.099505,10.954451,8.246211,11.874342,10.630146,11.135529,8.485281,13.114877,10.295630,13.076697,13.190906,9.055385,9.000000,11.357817,9.219544,9.797959,9.380832,8.426150,8.306624,10.723805,11.090537,9.433981,9.433981,10.099505,9.695360,8.366600,12.000000,8.366600
14.594520,17.972201,15.165751,13.152946,14.966630,13.564660,14.628739,14.387495,13.964240,14.866069,14.798649,14.933185,17.748239,14.899664,16.492423,16.643317,14.247807,13.453624,15.459625,18.493242,15.000000,15.652476,15.748016,13.453624,16.155494,14.422205,17.058722,16.911535,14.387495,14.798649,17.378147,14.456832,13.784049,14.422205,12.845233,14.764823,13.856406,19.544820,17.435596,12.961481,0.000000,15.066519,13.856406,14.387495,14.491377,13.638182,14.594520,14.662878,15.811388,16.792856,14.422205,15.620499,13.784049,14.696938,14.966630,14.071247,16.522712,15.132746,15.811388,13.711309,16.852300,14.899664,16.093477,17.088007,14.491377,14.525839,15.524175,14.247807,15.099669,14.832397,14.035669,13.964240,15.588457,15.779734,14.730920,14.933185,14.966630,14.832397,14.000000,16.186414,13.928388
12.489996,14.628739,12.922848,10.392305,12.124356,10.535654,12.041595,11.661904,11.135529,11.916375,11.661904,12.165525,16.552945,13.076697,14.933185,14.212670,12.000000,11.135529,13.038405,16.217275,12.806248,13.564660,13.379088,11.045361,15.811388,11.704700,15.099669,14.387495,11.224972,12.727922,15.198684,12.247449,10.440307,11.789826,11.045361,11.789826,10.723805,19.416488,15.066519,10.246951,15.066519,0.000000,10.630146,12.000000,12.124356,11.357817,11.045361,12.000000,13.453624,13.601471,12.206556,13.152946,12.288206,12.688578,13.304135,11.000000,14.142136,12.884099,13.674794,11.180340,15.066519,12.449900,14.142136,14.594520,11.532563,11.224972,13.341664,11.832160,12.529964,11.704700,11.401754,11.135529,12.727922,13.038405,12.083046,11.661904,13.228757,11.789826,11.357817,13.527749,11.618950
10.440307,13.674794,10.488088,8.185353,9.695360,7.211103,9.486833,9.848858,8.426150,10.246951,9.110434,9.746794,14.730920,11.224972,13.416408,12.609520,9.110434,8.062258,10.630146,15.362291,11.445523,11.180340,12.409674,8.185353,14.317821,8.831761,13.379088,12.961481,8.660254,10.816654,13.564660,9.643651,7.348469,10.583005,8.306624,9.165151,8.366600,18.275667,14.628739,7.211103,13.856406,10.630146,0.000000,9.539392,9.055385,8.246211,8.888194,9.000000,11.135529,12.247449,11.135529,11.045361,9.899495,10.677078,11.832160,8.717798,11.532563,10.723805,11.313708,9.055385,13.190906,11.135529,13.379088,13.038405,9.380832,8.774964,11.532563,9.949874,9.899495,8.602325,8.062258,8.544004,11.000000,11.090537,9.539392,9.746794,10.862780,9.165151,8.831761,12.000000,8.602325
11.747340,15.231546,11.357817,9.899495,10.816654,9.110434,10.816654,11.401754,9.591663,11.832160,10.954451,11.401754,15.099669,12.369317,14.594520,13.114877,10.954451,9.797959,11.832160,16.278821,12.649111,12.806248,13.527749,10.099505,14.966630,10.344080,14.560220,13.747727,10.099505,12.000000,14.662878,11.489125,9.327379,11.180340,10.198039,10.908712,10.049876,19.000000,15.066519,9.327379,14.387495,12.000000,9.539392,0.000000,10.630146,10.535654,11.045361,11.135529,12.369317,12.767145,12.206556,11.090537,10.816654,11.874342,12.922848,10.148892,13.038405,11.832160,11.704700,10.630146,13.601471,12.529964,14.000000,13.964240,10.816654,10.770330,12.806248,11.313708,11.357817,11.090537,10.099505,8.831761,12.489996,12.165525,11.135529,10.862780,12.369317,11.445523,10.535654,13.000000,10.723805
11.618950,15.066519,11.916375,9.539392,10.862780,8.944272,10.392305,11.269428,9.746794,11.789826,10.723805,10.908712,15.132746,12.569805,14.142136,13.601471,10.816654,9.539392,11.958261,15.620499,12.609520,12.688578,13.341664,9.746794,14.035669,10.295630,14.525839,13.416408,10.246951,12.041595,14.628739,11.445523,8.831761,11.489125,9.949874,10.583005,10.000000,19.131126,15.620499,8.944272,14.491377,12.124356,9.055385,10.630146,0.000000,10.198039,10.908712,10.723805,12.569805,13.638182,12.489996,12.247449,10.583005,11.575837,12.961481,10.295630,12.767145,11.445523,12.000000,10.488088,13.638182,12.328828,14.317821,14.422205,10.862780,10.630146,12.609520,10.535654,11.224972,10.862780,10.148892,10.049876,11.789826,12.288206,11.000000,11.180340,11.916375,11.045361,10.198039,13.190906,10.488088
10.723805,14.106736,11.489125,9.000000,10.392305,8.602325,10.295630,10.440307,9.327379,11.000000,10.049876,10.344080,14.730920,11.747340,13.711309,13.000000,10.148892,9.000000,11.532563,15.937377,11.958261,11.445523,12.569805,8.888194,14.456832,9.797959,13.964240,13.266499,9.643651,11.269428,14.071247,10.246951,8.717798,11.313708,9.000000,10.198039,9.591663,18.384776,15.099669,8.000000,13.638182,11.357817,8.246211,10.535654,10.198039,0.000000,9.949874,10.049876,12.000000,13.266499,11.313708,11.489125,10.295630,10.954451,11.916375,9.591663,12.369317,11.357817,11.916375,9.695360,13.928388,11.224972,13.964240,13.856406,10.295630,9.746794,12.288206,10.440307,10.488088,10.295630,9.539392,9.539392,11.874342,11.958261,10.535654,10.630146,11.313708,10.099505,9.486833,12.884099,9.695360
11.045361,12.727922,11.090537,9.797959,11.000000,8.774964,10.535654,10.198039,9.899495,9.695360,10.488088,11.313708,15.811388,12.369317,14.387495,13.638182,10.954451,9.899495,12.000000,16.155494,12.409674,12.000000,12.845233,9.899495,14.560220,10.440307,14.352700,13.601471,10.099505,12.083046,14.177447,10.954451,9.327379,11.269428,10.198039,10.440307,9.643651,18.841444,13.820275,9.000000,14.594520,11.045361,8.888194,11.045361,10.908712,9.949874,0.000000,10.392305,12.767145,12.688578,11.618950,12.124356,11.269428,11.789826,12.288206,9.848858,13.114877,11.575837,12.529964,10.630146,14.247807,11.704700,12.961481,14.106736,10.816654,10.295630,12.884099,11.313708,11.532563,10.908712,10.198039,10.000000,12.165525,12.328828,11.224972,11.135529,11.357817,10.816654,10.049876,13.379088,10.535654
11.661904,14.764823,11.958261,9.899495,10.908712,9.110434,10.723805,11.224972,9.695360,11.401754,10.770330,11.045361,15.748016,12.041595,14.317821,13.490738,10.862780,9.797959,12.083046,16.217275,12.727922,12.727922,12.767145,9.797959,14.696938,10.148892,14.422205,14.106736,10.392305,11.916375,14.662878,11.401754,9.539392,11.958261,10.099505,10.723805,9.949874,18.894444,15.459625,8.888194,14.662878,12.000000,9.000000,11.135529,10.723805,10.049876,10.392305,0.000000,12.688578,13.674794,12.288206,12.206556,11.180340,11.958261,12.529964,10.148892,12.727922,11.747340,12.529964,10.535654,14.177447,11.958261,14.628739,14.247807,10.908712,10.677078,12.727922,11.224972,11.445523,11.090537,10.295630,10.198039,11.832160,12.409674,11.135529,11.313708,11.180340,10.816654,10.148892,13.379088,10.344080
13.527749,16.278821,12.569805,11.874342,12.649111,11.045361,12.409674,12.369317,11.789826,13.379088,12.529964,12.206556,16.822604,14.071247,15.620499,15.198684,11.958261,11.704700,13.304135,16.911535,14.387495,13.964240,14.764823,11.789826,16.401219,12.247449,15.779734,15.099669,11.874342,13.747727,15.874508,13.228757,11.401754,13.416408,11.958261,12.328828,12.165525,19.544820,16.613248,11.224972,15.811388,13.453624,11.135529,12.369317,12.569805,12.000000,12.767145,12.688578,0.000000,14.966630,13.856406,13.784049,12.884099,13.038405,14.282857,12.165525,13.527749,12.845233,14.071247,11.747340,15.165751,13.416408,15.716234,15.165751,12.165525,12.041595,14.387495,11.874342,12.884099,12.409674,11.874342,11.445523,13.892444,13.747727,12.041595,12.767145,13.711309,12.806248,11.224972,14.212670,11.224972
14.035669,17.058722,14.282857,12.767145,13.856406,12.165525,13.114877,13.076697,12.922848,14.035669,13.601471,13.892444,17.691806,14.966630,16.492423,16.093477,13.674794,12.688578,14.387495,17.944358,15.264338,15.066519,15.811388,12.922848,17.521415,12.961481,16.278821,16.186414,13.228757,14.525839,15.297059,14.106736,12.489996,14.628739,13.000000,13.638182,13.038405,20.832667,16.970563,12.409674,16.792856,13.601471,12.247449,12.767145,13.638182,13.266499,12.688578,13.674794,14.966630,0.000000,14.899664,14.282857,14.000000,14.491377,15.362291,13.266499,15.524175,14.456832,14.899664,13.341664,16.492423,13.711309,16.643317,16.552945,13.638182,12.529964,14.730920,13.820275,13.711309,13.784049,13.152946,12.609520,14.247807,13.747727,13.747727,12.688578,14.696938,14.000000,13.341664,14.832397,13.490738
12.369317,15.905974,13.266499,10.535654,12.569805,10.862780,12.409674,12.288206,11.618950,11.445523,12.369317,12.767145,16.583124,13.114877,14.966630,13.892444,12.124356,11.269428,13.527749,17.088007,12.206556,13.747727,13.564660,11.000000,15.459625,12.083046,15.264338,15.099669,11.789826,12.767145,15.491933,12.609520,11.313708,11.916375,11.180340,12.409674,11.135529,19.078784,15.874508,10.099505,14.422205,12.206556,11.135529,12.206556,12.489996,11.313708,11.618950,12.288206,13.856406,14.899664,0.000000,13.638182,11.747340,12.961481,13.038405,11.401754,14.525839,13.527749,13.928388,11.489125,15.491933,12.806248,14.317821,15.165751,11.832160,11.958261,13.820275,12.369317,12.806248,12.328828,11.874342,11.445523,13.964240,13.747727,12.529964,12.369317,12.961481,12.727922,11.661904,14.696938,11.661904
12.688578,15.716234,12.649111,11.357817,12.409674,11.045361,12.489996,12.529964,11.180340,13.000000,12.288206,11.958261,16.763055,13.638182,15.033296,14.456832,12.288206,11.357817,13.453624,16.911535,13.527749,13.964240,14.628739,11.357817,16.031220,12.083046,15.264338,14.071247,11.874342,13.228757,15.556349,12.206556,10.954451,13.190906,11.445523,12.165525,11.832160,19.899749,16.431677,10.583005,15.620499,13.152946,11.045361,11.090537,12.247449,11.489125,12.124356,12.206556,13.784049,14.282857,13.638182,0.000000,12.569805,12.727922,13.564660,11.045361,14.387495,13.076697,13.190906,11.661904,15.165751,13.490738,15.524175,15.297059,12.328828,12.041595,14.247807,12.124356,12.884099,12.083046,11.445523,10.908712,13.601471,13.820275,12.449900,12.206556,13.564660,12.247449,11.832160,14.422205,11.916375
11.532563,15.524175,12.083046,9.746794,11.489125,9.695360,11.489125,11.180340,10.344080,11.532563,11.000000,11.618950,15.066519,12.409674,14.352700,13.892444,10.816654,9.539392,11.704700,16.309506,12.288206,13.152946,13.341664,9.848858,13.892444,10.770330,14.730920,14.422205,10.630146,11.618950,14.491377,11.357817,9.899495,11.401754,9.949874,11.135529,10.295630,18.814888,15.297059,9.165151,13.784049,12.288206,9.899495,10.816654,10.583005,10.295630,11.269428,11.180340,12.884099,14.000000,11.747340,12.569805,0.000000,11.747340,12.083046,10.488088,12.688578,11.357817,12.000000,10.295630,14.000000,12.247449,13.892444,14.491377,10.862780,11.090537,12.845233,11.618950,11.747340,11.401754,10.630146,10.440307,12.529964,12.124356,11.269428,11.704700,11.489125,11.916375,10.295630,13.038405,10.392305
12.449900,15.329710,12.727922,10.816654,12.247449,10.583005,11.832160,12.041595,11.090537,12.529964,11.874342,11.704700,16.340135,13.190906,14.560220,14.177447,11.789826,10.535654,13.076697,16.431677,12.922848,13.674794,14.071247,10.816654,15.716234,11.575837,14.317821,14.071247,11.000000,12.369317,14.966630,12.124356,10.770330,12.727922,11.000000,11.661904,11.489125,19.339080,15.937377,10.099505,14.696938,12.688578,10.677078,11.874342,11.575837,10.954451,11.789826,11.958261,13.038405,14.491377,12.961481,12.727922,11.747340,0.000000,13.416408,11.313708,13.527749,12.529964,12.489996,10.954451,14.352700,12.806248,15.066519,14.832397,11.747340,11.445523,13.820275,11.357817,12.328828,11.661904,11.180340,11.445523,12.767145,13.527749,12.124356,12.206556,12.806248,11.916375,11.224972,13.638182,11.224972
13.152946,16.583124,13.711309,11.532563,12.961481,11.575837,12.489996,12.767145,12.206556,12.124356,13.076697,13.076697,17.117243,13.564660,14.966630,14.662878,12.609520,11.704700,13.820275,17.088007,13.674794,14.866069,14.422205,11.532563,15.905974,12.489996,16.278821,14.560220,12.529964,12.767145,15.811388,12.845233,11.313708,12.961481,11.958261,12.806248,12.165525,19.697716,16.248077,10.954451,14.966630,13.304135,11.832160,12.922848,12.961481,11.916375,12.288206,12.529964,14.282857,15.362291,13.038405,13.564660,12.083046,13.416408,0.000000,12.247449,14.525839,13.379088,13.490738,12.247449,15.811388,13.711309,15.652476,16.186414,12.409674,12.922848,14.035669,12.288206,13.416408,13.266499,12.041595,12.288206,13.601471,14.317821,13.228757,12.529964,13.564660,12.569805,12.247449,14.966630,12.328828
11.180340,14.177447,11.224972,7.416198,10.392305,8.485281,10.392305,10.630146,9.110434,10.723805,10.246951,10.723805,15.459625,11.401754,14.000000,13.076697,10.246951,9.219544,11.618950,15.937377,11.789826,12.288206,12.489996,9.219544,14.387495,10.000000,13.674794,13.114877,9.746794,11.532563,14.071247,10.816654,8.366600,10.954451,9.433981,10.099505,9.591663,18.708287,15.099669,8.246211,14.071247,11.000000,8.717798,10.148892,10.295630,9.591663,9.848858,10.148892,12.165525,13.266499,11.401754,11.045361,10.488088,11.313708,12.247449,0.000000,12.688578,11.269428,11.916375,10.000000,13.928388,11.575837,13.820275,14.071247,9.797959,10.049876,12.288206,10.816654,10.862780,10.000000,9.110434,9.433981,11.532563,12.041595,10.630146,10.630146,11.313708,10.677078,9.591663,12.884099,9.486833
14.071247,16.552945,13.304135,12.247449,12.845233,11.789826,13.076697,13.564660,12.569805,12.961481,13.038405,13.114877,16.911535,14.456832,16.031220,15.297059,11.489125,12.247449,12.806248,17.406895,14.764823,14.352700,15.459625,12.409674,16.673332,12.449900,16.124515,15.524175,12.409674,13.711309,15.779734,13.341664,11.874342,13.601471,12.569805,12.288206,12.288206,20.223748,17.521415,11.874342,16.522712,14.142136,11.532563,13.038405,12.767145,12.369317,13.114877,12.727922,13.527749,15.524175,14.525839,14.387495,12.688578,13.527749,14.525839,12.688578,0.000000,12.727922,13.964240,12.369317,15.264338,14.317821,16.062378,14.798649,12.124356,12.727922,14.899664,13.341664,13.076697,12.845233,12.165525,11.916375,14.352700,13.416408,11.916375,13.416408,13.820275,12.922848,12.688578,13.601471,12.609520
12.727922,14.696938,12.688578,11.045361,12.206556,10.535654,11.704700,11.916375,10.677078,12.328828,11.747340,12.165525,16.492423,13.527749,14.317821,14.764823,11.489125,10.954451,12.569805,16.462078,13.638182,13.114877,13.892444,11.045361,15.937377,11.618950,15.165751,14.247807,11.313708,13.038405,15.198684,12.569805,10.535654,12.767145,11.224972,11.704700,11.618950,19.672316,16.401219,10.630146,15.132746,12.884099,10.723805,11.832160,11.445523,11.357817,11.575837,11.747340,12.845233,14.456832,13.527749,13.076697,11.357817,12.529964,13.379088,11.269428,12.727922,0.000000,12.449900,11.532563,15.066519,13.228757,15.165751,14.933185,11.704700,11.575837,13.638182,12.165525,12.529964,12.041595,11.224972,10.954451,13.038405,13.114877,11.747340,12.328828,13.152946,12.041595,11.180340,13.892444,11.532563
12.922848,16.031220,13.564660,11.445523,12.884099,11.224972,12.409674,12.767145,11.704700,13.152946,12.609520,12.845233,16.822604,14.000000,14.764823,13.747727,12.609520,11.704700,13.747727,17.029386,13.892444,14.387495,14.696938,11.532563,16.155494,12.083046,15.716234,14.628739,12.288206,13.228757,15.684387,12.845233,11.135529,12.806248,11.958261,12.328828,12.083046,19.442222,16.792856,11.135529,15.811388,13.674794,11.313708,11.704700,12.000000,11.916375,12.529964,12.529964,14.071247,14.899664,13.928388,13.190906,12.000000,12.489996,13.490738,11.916375,13.964240,12.449900,0.000000,12.000000,14.142136,14.000000,15.905974,15.937377,12.247449,12.369317,14.317821,12.529964,13.190906,12.489996,11.789826,11.958261,13.453624,13.964240,12.922848,12.609520,13.416408,12.328828,11.661904,14.212670,12.083046
11.269428,15.000000,11.489125,9.219544,10.954451,8.944272,10.677078,10.630146,9.848858,11.269428,10.535654,10.723805,15.132746,12.165525,13.266499,13.379088,10.440307,9.110434,11.532563,15.033296,12.206556,12.609520,12.884099,9.110434,14.177447,10.099505,14.177447,13.564660,9.848858,11.269428,13.711309,10.440307,8.717798,11.313708,8.888194,10.488088,9.899495,18.547237,15.231546,8.485281,13.711309,11.180340,9.055385,10.630146,10.488088,9.695360,10.630146,10.535654,11.747340,13.341664,11.489125,11.661904,10.295630,10.954451,12.247449,10.000000,12.369317,11.532563,12.000000,0.000000,12.884099,11.045361,13.820275,13.638182,10.198039,9.949874,12.529964,10.344080,11.135529,10.583005,9.848858,9.539392,11.958261,12.041595,10.723805,11.000000,11.575837,10.954451,9.591663,12.727922,9.797959
14.866069,17.406895,15.165751,13.601471,14.422205,12.961481,14.282857,14.387495,13.674794,14.525839,14.177447,14.594520,16.583124,15.620499,16.673332,15.264338,14.317821,12.609520,15.264338,17.832555,15.968719,15.459625,16.370706,13.601471,15.652476,13.856406,17.117243,16.248077,13.892444,14.933185,17.146428,13.820275,13.114877,13.928388,13.453624,13.784049,14.000000,20.688161,17.776389,13.114877,16.852300,15.066519,13.190906,13.601471,13.638182,13.928388,14.247807,14.177447,15.165751,16.492423,15.491933,15.165751,14.000000,14.352700,15.811388,13.928388,15.264338,15.066519,14.142136,12.884099,0.000000,15.362291,15.198684,16.492423,13.711309,13.964240,15.588457,14.177447,14.696938,14.352700,13.892444,13.379088,15.066519,14.662878,14.387495,14.594520,15.099669,14.212670,13.490738,15.231546,14.142136
12.609520,15.779734,13.190906,10.723805,12.409674,11.045361,12.000000,11.874342,11.618950,12.767145,12.369317,12.609520,16.462078,13.490738,15.297059,14.662878,12.288206,11.357817,12.767145,16.062378,13.453624,13.674794,13.638182,11.269428,15.198684,11.916375,15.329710,15.231546,11.704700,12.845233,14.422205,11.704700,10.954451,12.961481,11.000000,12.489996,11.575837,19.235384,15.748016,10.295630,14.899664,12.449900,11.135529,12.529964,12.328828,11.224972,11.704700,11.958261,13.416408,13.711309,12.806248,13.490738,12.247449,12.806248,13.711309,11.575837,14.317821,13.228757,14.000000,11.045361,15.362291,0.000000,15.198684,14.696938,12.165525,11.180340,13.453624,11.958261,13.038405,12.165525,11.874342,11.874342,13.152946,13.601471,12.688578,12.529964,12.649111,12.489996,11.489125,13.928388,11.401754
14.832397,16.613248,14.247807,13.114877,14.456832,13.453624,14.387495,14.212670,13.928388,14.212670,14.560220,14.696938,17.492856,15.588457,17.464249,15.748016,14.628739,13.341664,15.297059,18.841444,14.491377,15.099669,15.652476,13.928388,15.748016,14.177447,16.911535,17.000000,13.341664,14.491377,17.521415,14.422205,13.674794,12.041595,13.490738,14.387495,13.076697,21.095023,16.763055,13.076697,16.093477,14.142136,13.379088,14.000000,14.317821,13.964240,12.961481,14.628739,15.716234,16.643317,14.317821,15.524175,13.892444,15.066519,15.652476,13.820275,16.062378,15.165751,15.905974,13.820275,15.198684,15.198684,0.000000,15.198684,14.035669,14.071247,15.362291,15.033296,15.000000,13.527749,14.000000,13.190906,15.684387,15.362291,14.560220,14.560220,15.132746,14.106736,13.527749,15.968719,14.106736
14.798649,17.521415,13.856406,13.527749,14.071247,13.114877,13.856406,14.317821,13.892444,14.933185,14.247807,14.106736,18.027756,14.899664,17.088007,16.583124,14.247807,13.601471,14.933185,17.378147,15.588457,14.387495,16.124515,13.601471,17.291616,13.784049,16.822604,16.552945,13.000000,14.933185,16.613248,14.035669,13.266499,14.560220,13.747727,14.212670,13.416408,20.688161,17.549929,13.190906,17.088007,14.594520,13.038405,13.964240,14.422205,13.856406,14.106736,14.247807,15.165751,16.552945,15.165751,15.297059,14.491377,14.832397,16.186414,14.071247,14.798649,14.933185,15.937377,13.638182,16.492423,14.696938,15.198684,0.000000,14.352700,13.453624,15.524175,14.177447,14.422205,14.000000,13.601471,13.228757,15.394804,15.329710,14.177447,14.177447,14.832397,14.071247,13.784049,15.297059,13.928388
11.532563,14.933185,11.661904,9.433981,10.954451,9.380832,11.135529,10.440307,10.148892,11.180340,10.908712,11.180340,15.459625,12.409674,14.071247,12.845233,10.148892,9.539392,11.618950,16.309506,12.288206,12.922848,12.884099,9.848858,14.594520,10.583005,14.317821,13.341664,10.440307,11.958261,14.696938,11.445523,9.273618,11.313708,9.949874,10.488088,10.198039,19.026298,15.491933,9.055385,14.491377,11.532563,9.380832,10.816654,10.862780,10.295630,10.816654,10.908712,12.165525,13.638182,11.832160,12.328828,10.862780,11.747340,12.409674,9.797959,12.124356,11.704700,12.247449,10.198039,13.711309,12.165525,14.035669,14.352700,0.000000,10.630146,12.688578,11.357817,11.489125,10.677078,9.848858,9.746794,12.369317,12.041595,10.246951,11.269428,12.247449,11.401754,10.295630,12.489996,10.198039
