# ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161
0.042796,0.049690,0.093011,0.116248,0.058926,0.231034,0.154083,0.119098,0.000000,0.000000,0.035806,0.000000,0.000000,0.086066,0.031220,0.047926,0.023424,0.039284,0.000000,0.040129,0.035669,0.066720,0.033250,0.035136,0.083771,0.027778,0.024441,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.062439,0.032075,0.056750,0.030429,0.000000,0.000000,0.025833,0.032075,0.113501,0.030429,0.026688,0.049690,0.000000,0.049493,0.000000,0.074227,0.019797,0.163299,0.123718,0.000000,0.041885,0.074536,0.151988,0.000000,0.057448,0.031220,0.000000,0.027778,0.000000,0.182574,0.035737,0.126172,0.116248,0.125708,0.061103,0.028375,0.099015,0.070035,0.078567,0.105842,0.072739,0.082061,0.048450,0.073324,0.113402,1.000000,0.122702,0.049875,0.216523,0.037743,0.190516,0.014265,0.000000,0.090123,0.037743,0.030429,0.000000,0.041667,0.000000,0.068041,0.117393,0.028689,0.038490,0.032075,0.140199,0.100504,0.034021,0.045361,0.000000,0.039284,0.000000,0.034021,0.146647,0.142653,0.148522,0.145065,0.029696,0.068041,0.028849,0.034021,0.016879,0.083992,0.143444,0.133388,0.097765,0.052378,0.184017,0.162650,0.136931,0.000000,0.211695,0.000000,0.000000,0.000000,0.095738,0.060858,0.078364,0.071067,0.078567,0.075485,0.117851,0.039284,0.070716,0.017869,0.081471,0.137493,0.021584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028849,0.032075,0.085724,0.018692,0.083870,0.079096,0.000000,0.029013,0.000000
0.103973,0.082311,0.138663,0.256748,0.078087,0.065606,0.051047,0.105218,0.000000,0.081559,0.126531,0.000000,0.067625,0.114053,0.000000,0.134959,0.124165,0.000000,0.000000,0.113002,0.047268,0.035366,0.077110,0.023281,0.092509,0.036811,0.016194,0.017683,0.000000,0.000000,0.018405,0.021869,0.019224,0.000000,0.000000,0.041371,0.042505,0.018801,0.060486,0.016462,0.000000,0.068466,0.085010,0.056403,0.080648,0.088416,0.098773,0.038447,0.104939,0.020162,0.114758,0.137732,0.054100,0.063758,0.036067,0.083258,0.098773,0.192256,0.000000,0.177636,0.124114,0.014627,0.055216,0.000000,0.290332,0.106556,0.095543,0.025675,0.395640,0.080972,0.084605,0.174950,0.285056,0.156174,0.190352,0.096393,0.190305,0.502940,0.259111,0.308070,0.122702,1.000000,0.110156,0.143466,0.050016,0.207384,0.094521,0.073621,0.119429,0.025008,0.040324,0.000000,0.027608,0.046562,0.000000,0.097230,0.009504,0.000000,0.000000,0.076004,0.055494,0.090167,0.030056,0.022542,0.026029,0.015696,0.000000,0.097167,0.094521,0.054672,0.134566,0.078704,0.022542,0.038231,0.000000,0.123022,0.208696,0.104549,0.189389,0.340084,0.173526,0.365784,0.237094,0.231862,0.204479,0.127515,0.030056,0.000000,0.142024,0.108745,0.151215,0.272595,0.188353,0.182203,0.200063,0.000000,0.000000,0.175709,0.213111,0.118759,0.188710,0.035754,0.000000,0.000000,0.000000,0.000000,0.018405,0.000000,0.000000,0.000000,0.017040,0.048196,0.009558,0.042505,0.068160,0.000000,0.222285,0.031445,0.000000,0.211460,0.000000
0.038421,0.078067,0.093939,0.069575,0.017634,0.000000,0.000000,0.017820,0.029630,0.110506,0.053575,0.000000,0.091627,0.096583,0.112110,0.129077,0.063088,0.000000,0.000000,0.036026,0.010674,0.000000,0.044776,0.000000,0.025069,0.000000,0.021942,0.023959,0.000000,0.000000,0.049875,0.000000,0.000000,0.021597,0.000000,0.018685,0.028796,0.050948,0.054636,0.000000,0.000000,0.092766,0.000000,0.000000,0.027318,0.023959,0.089220,0.078140,0.088865,0.081954,0.066638,0.079979,0.073302,0.074046,0.073302,0.100275,0.133830,0.111640,0.000000,0.042979,0.000000,0.000000,0.049875,0.027318,0.054636,0.064167,0.097090,0.046383,0.056428,0.098740,0.089159,0.059261,0.098803,0.000000,0.000000,0.000000,0.000000,0.101492,0.021942,0.020362,0.049875,0.110156,1.000000,0.019439,0.000000,0.048868,0.115262,0.074813,0.080909,0.000000,0.013659,0.000000,0.099751,0.031544,0.000000,0.013174,0.000000,0.000000,0.000000,0.045769,0.015038,0.000000,0.000000,0.000000,0.070535,0.000000,0.061085,0.043885,0.051227,0.014815,0.130233,0.133298,0.091627,0.000000,0.030542,0.045460,0.037702,0.077267,0.068429,0.021942,0.000000,0.061951,0.058408,0.081954,0.000000,0.051832,0.000000,0.043193,0.041235,0.061392,0.054636,0.061558,0.053167,0.035267,0.033884,0.035267,0.035267,0.087293,0.120312,0.073141,0.079351,0.029066,0.049875,0.036835,0.000000,0.000000,0.024938,0.000000,0.000000,0.000000,0.023088,0.032651,0.012950,0.028796,0.092351,0.033563,0.010756,0.014202,0.000000,0.052093,0.026660
0.083397,0.130723,0.129141,0.060409,0.126312,0.077180,0.117103,0.092835,0.000000,0.071961,0.118617,0.019889,0.079556,0.169815,0.000000,0.063040,0.109553,0.068897,0.023987,0.093839,0.132066,0.070210,0.184666,0.041082,0.106109,0.032478,0.085732,0.093613,0.135691,0.129914,0.048718,0.135066,0.067845,0.140636,0.121523,0.127759,0.168763,0.066354,0.142314,0.014525,0.077180,0.173675,0.187515,0.165885,0.142314,0.093613,0.116199,0.016961,0.208326,0.035578,0.188041,0.086802,0.175023,0.088400,0.063645,0.106109,0.058099,0.137320,0.069442,0.123145,0.018251,0.025811,0.064957,0.000000,0.120967,0.052231,0.179136,0.083062,0.091863,0.057155,0.157591,0.057885,0.175472,0.068897,0.061877,0.127573,0.047974,0.094415,0.228618,0.232038,0.216523,0.143466,0.019439,1.000000,0.242713,0.270489,0.133435,0.048718,0.158061,0.022065,0.035578,0.031822,0.008120,0.061624,0.159111,0.223047,0.025158,0.123760,0.000000,0.163924,0.117512,0.000000,0.000000,0.000000,0.183726,0.041547,0.079556,0.071443,0.150115,0.144713,0.135691,0.104163,0.000000,0.118060,0.059667,0.049338,0.171860,0.083859,0.200521,0.042866,0.153105,0.107579,0.133122,0.053368,0.060138,0.146261,0.053037,0.028127,0.044754,0.087952,0.106735,0.257695,0.193884,0.068897,0.066194,0.000000,0.022966,0.155031,0.141023,0.204804,0.229658,0.056783,0.064957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042164,0.018751,0.040092,0.076495,0.084054,0.055489,0.015911,0.016961,0.017360
0.058148,0.101274,0.047391,0.000000,0.000000,0.000000,0.031404,0.000000,0.000000,0.083624,0.048650,0.000000,0.069338,0.087706,0.000000,0.000000,0.047741,0.080064,0.083624,0.040893,0.072697,0.054393,0.169419,0.000000,0.085367,0.000000,0.099627,0.054393,0.118262,0.113228,0.056614,0.336336,0.059131,0.098058,0.060523,0.127257,0.196116,0.057831,0.124035,0.000000,0.134535,0.131625,0.196116,0.115663,0.062017,0.054393,0.101274,0.059131,0.161394,0.000000,0.126068,0.000000,0.055470,0.028017,0.000000,0.056911,0.050637,0.140803,0.060523,0.019514,0.063628,0.134976,0.056614,0.000000,0.000000,0.000000,0.073472,0.000000,0.032026,0.049814,0.086747,0.000000,0.081565,0.000000,0.030817,0.074125,0.000000,0.032915,0.000000,0.023113,0.037743,0.050016,0.000000,0.242713,1.000000,0.166410,0.116297,0.000000,0.036736,0.000000,0.031009,0.000000,0.000000,0.000000,0.208013,0.119630,0.000000,0.078446,0.000000,0.129881,0.068279,0.000000,0.000000,0.000000,0.240192,0.000000,0.069338,0.049814,0.058148,0.100901,0.059131,0.000000,0.000000,0.176394,0.000000,0.103203,0.128388,0.087706,0.077674,0.000000,0.000000,0.000000,0.033150,0.031009,0.000000,0.078446,0.092450,0.000000,0.000000,0.027875,0.093026,0.099820,0.120701,0.080064,0.076923,0.080064,0.160128,0.108095,0.036418,0.099627,0.120096,0.131972,0.113228,0.000000,0.087706,0.083624,0.056614,0.000000,0.069338,0.083624,0.052414,0.000000,0.146995,0.130744,0.174714,0.114291,0.122097,0.128965,0.055470,0.000000,0.121046
0.188691,0.063901,0.247764,0.227798,0.101036,0.436564,0.192487,0.262557,0.000000,0.030151,0.087706,0.000000,0.025000,0.126491,0.000000,0.035218,0.077460,0.028868,0.030151,0.081093,0.061159,0.068641,0.073302,0.000000,0.041039,0.000000,0.035921,0.058835,0.042640,0.040825,0.020412,0.048507,0.021320,0.035355,0.021822,0.061178,0.188562,0.041703,0.044721,0.000000,0.048507,0.075933,0.164992,0.083406,0.089443,0.058835,0.146059,0.042640,0.138205,0.022361,0.081818,0.065465,0.100000,0.212132,0.000000,0.051299,0.146059,0.152302,0.021822,0.035180,0.000000,0.016222,0.102062,0.000000,0.178885,0.078784,0.331133,0.161357,0.207846,0.188586,0.020851,0.194029,0.301438,0.086603,0.122222,0.053452,0.030151,0.083075,0.107763,0.341667,0.190516,0.207384,0.048868,0.270489,0.166410,1.000000,0.094346,0.000000,0.291397,0.055470,0.145344,0.000000,0.000000,0.051640,0.125000,0.172532,0.052705,0.042426,0.047140,0.177951,0.073855,0.125000,0.100000,0.025000,0.202073,0.034816,0.025000,0.161645,0.104828,0.278916,0.319801,0.196396,0.025000,0.031800,0.000000,0.037210,0.138873,0.105409,0.378076,0.143684,0.192450,0.084515,0.131475,0.190066,0.037796,0.113137,0.033333,0.000000,0.056254,0.190957,0.100623,0.244737,0.113150,0.000000,0.055470,0.028868,0.000000,0.071453,0.052523,0.179605,0.158771,0.023792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030151,0.037796,0.000000,0.010600,0.000000,0.025198,0.027472,0.123263,0.034874,0.000000,0.106600,0.000000
0.175824,0.057417,0.098517,0.059699,0.015131,0.000000,0.011869,0.091745,0.025425,0.094821,0.091941,0.052414,0.078621,0.107736,0.000000,0.046148,0.108266,0.000000,0.000000,0.023184,0.054953,0.041117,0.102455,0.000000,0.000000,0.000000,0.037656,0.041117,0.044699,0.106990,0.021398,0.050849,0.000000,0.074125,0.045751,0.040082,0.074125,0.000000,0.046881,0.000000,0.025425,0.089549,0.098833,0.065575,0.046881,0.000000,0.076556,0.044699,0.091502,0.046881,0.276366,0.015250,0.000000,0.095303,0.146760,0.086041,0.038278,0.074506,0.000000,0.029503,0.000000,0.034011,0.021398,0.000000,0.065633,0.027529,0.152734,0.049749,0.060523,0.037656,0.043716,0.000000,0.069364,0.030261,0.058238,0.084050,0.063214,0.037323,0.000000,0.017471,0.014265,0.094521,0.115262,0.133435,0.116297,0.094346,1.000000,0.021398,0.097194,0.000000,0.070321,0.020966,0.000000,0.000000,0.157243,0.113039,0.022100,0.074125,0.000000,0.049090,0.051614,0.000000,0.000000,0.000000,0.060523,0.000000,0.000000,0.037656,0.021978,0.114411,0.044699,0.091502,0.052414,0.088894,0.000000,0.117021,0.080877,0.066299,0.088074,0.000000,0.040349,0.053158,0.050118,0.058601,0.000000,0.088950,0.000000,0.000000,0.011794,0.010536,0.070321,0.120732,0.091241,0.000000,0.000000,0.030261,0.000000,0.034047,0.055059,0.043931,0.090784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014399,0.036919,0.012186,0.000000,0.000000,0.000000
0.064194,0.093169,0.017440,0.154997,0.117851,0.000000,0.046225,0.000000,0.000000,0.123091,0.196932,0.000000,0.102062,0.112962,0.000000,0.161749,0.070273,0.000000,0.000000,0.105338,0.017834,0.000000,0.099751,0.000000,0.104713,0.083333,0.036662,0.040032,0.043519,0.041667,0.083333,0.000000,0.043519,0.000000,0.089087,0.109268,0.000000,0.042563,0.182574,0.037268,0.049507,0.135622,0.048113,0.042563,0.136931,0.080064,0.000000,0.174078,0.193022,0.000000,0.074227,0.089087,0.081650,0.103098,0.040825,0.104713,0.298142,0.062177,0.044544,0.100535,0.140488,0.066227,0.083333,0.045644,0.000000,0.134014,0.081111,0.019375,0.000000,0.091654,0.106407,0.148522,0.105053,0.000000,0.022680,0.000000,0.000000,0.048450,0.000000,0.051031,0.000000,0.073621,0.074813,0.048718,0.000000,0.000000,0.021398,1.000000,0.027037,0.169842,0.022822,0.122474,0.062500,0.158114,0.000000,0.066034,0.064550,0.057735,0.000000,0.019118,0.000000,0.000000,0.136083,0.000000,0.000000,0.000000,0.102062,0.183309,0.192582,0.074261,0.217597,0.089087,0.051031,0.043274,0.102062,0.000000,0.031497,0.193649,0.085749,0.000000,0.000000,0.138013,0.048795,0.159752,0.000000,0.144338,0.000000,0.000000,0.160760,0.184637,0.068465,0.132239,0.142134,0.058926,0.056614,0.058926,0.058926,0.132593,0.268028,0.329956,0.279896,0.097129,0.166667,0.000000,0.064550,0.061546,0.000000,0.000000,0.051031,0.000000,0.000000,0.109109,0.021637,0.000000,0.025717,0.056077,0.000000,0.142374,0.040825,0.000000,0.089087
0.236043,0.036274,0.203692,0.163435,0.038236,0.289122,0.209963,0.173883,0.064249,0.159745,0.104552,0.000000,0.132453,0.167542,0.000000,0.034986,0.022800,0.000000,0.000000,0.029294,0.011572,0.000000,0.032363,0.000000,0.013589,0.000000,0.000000,0.000000,0.056478,0.027037,0.054074,0.000000,0.028239,0.046829,0.115615,0.081032,0.124878,0.000000,0.029617,0.000000,0.032125,0.125719,0.031220,0.027618,0.088852,0.051952,0.145095,0.084717,0.115615,0.059235,0.060206,0.192691,0.079472,0.214077,0.000000,0.095126,0.120913,0.161383,0.000000,0.037278,0.000000,0.000000,0.081111,0.000000,0.165858,0.086960,0.298246,0.251438,0.091766,0.178420,0.055237,0.128499,0.214239,0.000000,0.029434,0.035400,0.000000,0.078597,0.047579,0.253869,0.090123,0.119429,0.080909,0.158061,0.036736,0.291397,0.097194,0.027037,1.000000,0.036736,0.103661,0.000000,0.027037,0.000000,0.000000,0.028566,0.055847,0.018732,0.000000,0.136459,0.048912,0.033113,0.044151,0.033113,0.114708,0.046114,0.000000,0.118947,0.138849,0.160623,0.225913,0.173422,0.066227,0.028080,0.000000,0.032858,0.143066,0.041885,0.259660,0.166525,0.152944,0.044777,0.110818,0.103661,0.000000,0.037463,0.044151,0.046829,0.000000,0.093184,0.074044,0.076274,0.103757,0.000000,0.000000,0.000000,0.000000,0.172075,0.156528,0.111017,0.219857,0.021008,0.000000,0.000000,0.000000,0.039936,0.027037,0.000000,0.000000,0.039936,0.025031,0.000000,0.000000,0.000000,0.000000,0.018194,0.023324,0.015397,0.026491,0.000000,0.000000
0.058148,0.025318,0.047391,0.078975,0.080064,0.000000,0.000000,0.000000,0.000000,0.000000,0.048650,0.000000,0.000000,0.021926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060523,0.021209,0.000000,0.000000,0.000000,0.000000,0.067267,0.026325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020174,0.000000,0.025214,0.000000,0.055470,0.084050,0.000000,0.000000,0.101274,0.000000,0.121046,0.000000,0.063628,0.044992,0.000000,0.000000,0.099228,0.000000,0.036736,0.026325,0.096077,0.000000,0.028916,0.134535,0.163129,0.000000,0.000000,0.000000,0.000000,0.000000,0.149441,0.046225,0.037743,0.025008,0.000000,0.022065,0.000000,0.055470,0.000000,0.169842,0.036736,1.000000,0.062017,0.110940,0.028307,0.071611,0.000000,0.000000,0.175412,0.196116,0.000000,0.051952,0.000000,0.069338,0.184900,0.000000,0.000000,0.048280,0.069338,0.049814,0.029074,0.033634,0.000000,0.000000,0.000000,0.029399,0.000000,0.000000,0.000000,0.000000,0.155347,0.099627,0.000000,0.000000,0.000000,0.000000,0.000000,0.039223,0.000000,0.000000,0.000000,0.027875,0.031009,0.019964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036418,0.149441,0.020016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064483,0.000000,0.000000,0.060523
0.082041,0.020412,0.095520,0.116731,0.048412,0.189814,0.139252,0.097849,0.000000,0.000000,0.019612,0.000000,0.000000,0.106066,0.000000,0.009844,0.009623,0.000000,0.067420,0.032969,0.009768,0.010963,0.000000,0.259808,0.080296,0.000000,0.040161,0.021926,0.000000,0.000000,0.091287,0.000000,0.071510,0.177878,0.073193,0.145347,0.000000,0.000000,0.000000,0.000000,0.027116,0.042448,0.000000,0.000000,0.025000,0.000000,0.000000,0.023837,0.032530,0.025000,0.040656,0.032530,0.000000,0.045175,0.089443,0.011471,0.142887,0.056760,0.024398,0.039332,0.025649,0.054411,0.136931,0.000000,0.080000,0.088083,0.118470,0.116731,0.012910,0.220885,0.034969,0.054233,0.082199,0.000000,0.000000,0.000000,0.134840,0.013269,0.060241,0.111803,0.030429,0.040324,0.013659,0.035578,0.031009,0.145344,0.070321,0.022822,0.103661,0.062017,1.000000,0.268328,0.205396,0.028868,0.027951,0.072336,0.082496,0.031623,0.105409,0.031414,0.399099,0.055902,0.074536,0.000000,0.096825,0.038925,0.055902,0.160644,0.187523,0.094907,0.119183,0.073193,0.000000,0.082958,0.000000,0.097073,0.017252,0.070711,0.046967,0.020080,0.064550,0.056695,0.026726,0.075000,0.000000,0.015811,0.111803,0.039528,0.012579,0.089893,0.062500,0.008048,0.019462,0.032275,0.031009,0.032275,0.032275,0.043574,0.014681,0.053548,0.032275,0.115266,0.045644,0.101130,0.035355,0.067420,0.045644,0.000000,0.027951,0.067420,0.042258,0.000000,0.059256,0.079057,0.070430,0.046072,0.049219,0.064984,0.022361,0.047673,0.073193
0.000000,0.018257,0.000000,0.056949,0.086603,0.000000,0.022646,0.000000,0.000000,0.000000,0.035082,0.000000,0.000000,0.015811,0.000000,0.000000,0.034427,0.000000,0.120605,0.014744,0.017474,0.019612,0.048868,0.051640,0.020520,0.000000,0.035921,0.000000,0.000000,0.000000,0.040825,0.000000,0.000000,0.035355,0.043644,0.015294,0.000000,0.041703,0.089443,0.000000,0.048507,0.037966,0.047140,0.000000,0.044721,0.000000,0.000000,0.000000,0.043644,0.044721,0.018182,0.029096,0.000000,0.020203,0.000000,0.000000,0.109545,0.000000,0.000000,0.014072,0.045883,0.032444,0.040825,0.000000,0.053666,0.026261,0.026491,0.018983,0.023094,0.107763,0.000000,0.000000,0.000000,0.057735,0.022222,0.000000,0.060302,0.023736,0.000000,0.000000,0.000000,0.000000,0.000000,0.031822,0.000000,0.000000,0.020966,0.122474,0.000000,0.110940,0.268328,1.000000,0.020412,0.154919,0.000000,0.000000,0.105409,0.141421,0.000000,0.018732,0.098473,0.100000,0.066667,0.050000,0.000000,0.069631,0.050000,0.035921,0.041931,0.000000,0.000000,0.000000,0.000000,0.063600,0.150000,0.024807,0.000000,0.021082,0.028006,0.000000,0.076980,0.067612,0.000000,0.000000,0.000000,0.028284,0.066667,0.070711,0.022502,0.080403,0.022361,0.057585,0.000000,0.000000,0.000000,0.000000,0.000000,0.012991,0.026261,0.107763,0.014434,0.079305,0.000000,0.000000,0.000000,0.000000,0.040825,0.000000,0.000000,0.000000,0.037796,0.000000,0.021200,0.094281,0.075593,0.082416,0.052827,0.046499,0.000000,0.000000,0.043644
0.064194,0.055902,0.026159,0.038749,0.014731,0.000000,0.000000,0.029775,0.000000,0.030773,0.053709,0.000000,0.025516,0.104893,0.070244,0.107833,0.017568,0.000000,0.000000,0.030096,0.008917,0.030024,0.024938,0.263523,0.041885,0.000000,0.000000,0.000000,0.000000,0.000000,0.145833,0.024754,0.130558,0.108253,0.111359,0.265366,0.024056,0.000000,0.022822,0.000000,0.000000,0.019375,0.000000,0.000000,0.022822,0.080064,0.000000,0.000000,0.118783,0.000000,0.037113,0.037120,0.000000,0.010310,0.102062,0.031414,0.074536,0.062177,0.000000,0.028724,0.000000,0.000000,0.020833,0.000000,0.000000,0.040204,0.000000,0.000000,0.000000,0.201640,0.095766,0.000000,0.067534,0.029463,0.011340,0.027277,0.030773,0.024225,0.000000,0.025516,0.041667,0.027608,0.099751,0.008120,0.000000,0.000000,0.000000,0.062500,0.027037,0.028307,0.205396,0.020412,1.000000,0.052705,0.051031,0.088045,0.032275,0.043301,0.024056,0.114708,0.075378,0.000000,0.034021,0.051031,0.000000,0.000000,0.025516,0.146647,0.160485,0.049507,0.065279,0.022272,0.051031,0.032456,0.000000,0.063296,0.000000,0.064550,0.000000,0.000000,0.000000,0.034503,0.073193,0.045644,0.000000,0.072169,0.000000,0.000000,0.034449,0.041030,0.011411,0.007347,0.000000,0.000000,0.000000,0.000000,0.000000,0.033148,0.033504,0.006110,0.044194,0.016188,0.000000,0.153864,0.000000,0.030773,0.000000,0.000000,0.000000,0.030773,0.000000,0.027277,0.000000,0.000000,0.012859,0.014019,0.008986,0.083051,0.000000,0.021760,0.044544
0.027067,0.047140,0.000000,0.147043,0.037268,0.000000,0.029235,0.000000,0.000000,0.077850,0.067937,0.000000,0.064550,0.040825,0.000000,0.136399,0.044444,0.000000,0.000000,0.076139,0.000000,0.000000,0.031544,0.000000,0.052981,0.000000,0.000000,0.000000,0.055048,0.000000,0.000000,0.000000,0.000000,0.000000,0.056344,0.019745,0.000000,0.053838,0.115470,0.000000,0.000000,0.024507,0.000000,0.000000,0.115470,0.050637,0.000000,0.000000,0.112687,0.000000,0.070418,0.093906,0.103280,0.000000,0.000000,0.000000,0.094281,0.052432,0.056344,0.018167,0.000000,0.000000,0.052705,0.000000,0.023094,0.101710,0.000000,0.000000,0.000000,0.046374,0.080757,0.000000,0.037966,0.000000,0.000000,0.000000,0.000000,0.030643,0.185496,0.107583,0.000000,0.046562,0.031544,0.061624,0.000000,0.051640,0.000000,0.158114,0.000000,0.071611,0.028868,0.154919,0.052705,1.000000,0.129099,0.139212,0.027217,0.036515,0.000000,0.024183,0.031782,0.000000,0.258199,0.064550,0.000000,0.000000,0.258199,0.092748,0.081200,0.156556,0.110096,0.056344,0.000000,0.136845,0.000000,0.064051,0.000000,0.108866,0.036155,0.000000,0.049690,0.043644,0.030861,0.144338,0.000000,0.036515,0.000000,0.000000,0.087149,0.103800,0.000000,0.037171,0.022473,0.000000,0.000000,0.000000,0.000000,0.067087,0.084758,0.061832,0.130437,0.102383,0.000000,0.000000,0.000000,0.000000,0.052705,0.000000,0.000000,0.000000,0.048795,0.069007,0.027369,0.121716,0.097590,0.070933,0.000000,0.060030,0.000000,0.000000,0.000000
0.026207,0.068465,0.042718,0.023729,0.000000,0.060634,0.056614,0.000000,0.000000,0.000000,0.043853,0.000000,0.000000,0.415049,0.000000,0.022011,0.086066,0.000000,0.000000,0.018430,0.087370,0.000000,0.122169,0.000000,0.000000,0.000000,0.089803,0.147087,0.106600,0.204124,0.000000,0.121268,0.000000,0.088388,0.109109,0.076472,0.117851,0.000000,0.111803,0.000000,0.000000,0.094916,0.117851,0.104257,0.000000,0.000000,0.000000,0.000000,0.090924,0.000000,0.136364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040555,0.000000,0.000000,0.044721,0.032827,0.066227,0.000000,0.000000,0.022451,0.052129,0.000000,0.055141,0.000000,0.000000,0.133631,0.000000,0.000000,0.000000,0.000000,0.068041,0.000000,0.000000,0.159111,0.208013,0.125000,0.157243,0.000000,0.000000,0.000000,0.027951,0.000000,0.051031,0.129099,1.000000,0.646997,0.000000,0.070711,0.235702,0.046829,0.000000,0.000000,0.083333,0.000000,0.144338,0.000000,0.062500,0.044901,0.026207,0.090951,0.000000,0.000000,0.000000,0.106000,0.000000,0.093026,0.077152,0.079057,0.035007,0.000000,0.000000,0.000000,0.000000,0.055902,0.000000,0.318198,0.000000,0.000000,0.000000,0.000000,0.139754,0.053986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014967,0.072169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.090432,0.078750,0.082915,0.102350,0.124515,0.026153,0.073258,0.062916,0.026153,0.065026,0.113491,0.000000,0.053916,0.392147,0.000000,0.113930,0.176335,0.000000,0.000000,0.039748,0.084793,0.010574,0.144913,0.000000,0.033190,0.000000,0.077469,0.105739,0.091960,0.176090,0.000000,0.104613,0.000000,0.076249,0.117655,0.115446,0.127082,0.022485,0.144673,0.000000,0.000000,0.133055,0.127082,0.134908,0.024112,0.063443,0.000000,0.022990,0.203936,0.000000,0.137242,0.109812,0.021567,0.065357,0.064700,0.077444,0.039375,0.043795,0.047062,0.015174,0.024739,0.000000,0.044023,0.000000,0.106093,0.084955,0.128545,0.102350,0.074709,0.048418,0.101181,0.052307,0.095136,0.062257,0.035944,0.172917,0.065026,0.089582,0.077469,0.098847,0.117393,0.097230,0.013174,0.223047,0.119630,0.172532,0.113039,0.066034,0.028566,0.000000,0.072336,0.000000,0.088045,0.139212,0.646997,1.000000,0.011367,0.060999,0.203331,0.111094,0.066366,0.000000,0.071889,0.026958,0.124515,0.093856,0.080875,0.058102,0.079128,0.065383,0.068970,0.047062,0.000000,0.091442,0.026958,0.066875,0.133112,0.102299,0.045299,0.077469,0.062257,0.145817,0.090219,0.096449,0.163028,0.274497,0.000000,0.000000,0.084925,0.043350,0.132617,0.131954,0.075085,0.031129,0.149537,0.062257,0.031129,0.112072,0.092034,0.077469,0.178990,0.068414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028820,0.011430,0.000000,0.013586,0.000000,0.170895,0.025071,0.000000,0.045980,0.023531
