# ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161,ch162,ch163,ch164,ch165,ch166,ch167,ch168,ch169,ch170,ch171,ch172,ch173,ch174,ch175,ch176,ch177,ch178,ch179,ch180,ch181,ch182,ch183,ch184,ch185,ch186,ch187,ch188,ch189
11.445523,11.135529,10.440307,12.165525,12.247449,9.848858,11.224972,10.148892,12.409674,12.247449,11.532563,10.000000,10.344080,10.862780,12.369317,11.874342,12.041595,10.535654,10.295630,12.845233,10.099505,11.090537,11.747340,11.313708,10.246951,10.954451,11.532563,10.246951,14.317821,13.638182,12.569805,11.401754,12.489996,10.440307,10.677078,11.000000,10.440307,12.529964,12.288206,11.313708,13.076697,14.798649,12.124356,12.288206,13.674794,11.135529,11.575837,11.575837,11.832160,13.527749,15.033296,14.456832,22.293497,12.727922,15.297059,14.730920,12.041595,10.862780,13.038405,12.288206,10.862780,12.767145,11.401754,12.449900,16.217275,10.148892,10.723805,12.922848,13.601471,11.090537,11.269428,13.341664,13.341664,10.630146,10.630146,12.767145,14.000000,10.583005,11.224972,13.747727,12.806248,11.575837,15.905974,14.560220,11.661904,12.288206,11.958261,14.317821,14.106736,13.453624,12.688578,11.357817,0.000000,13.266499,11.832160,12.288206,13.674794,11.532563,14.422205,11.789826,11.704700,12.041595,13.892444,13.076697,13.747727,15.556349,13.964240,17.860571,13.490738,16.309506,11.090537,14.560220,18.708287,14.966630,19.390719,13.638182,12.767145,11.090537,13.892444,13.711309,10.816654,10.583005,11.045361,12.529964,12.124356,11.704700,11.532563,11.269428,11.045361,11.180340,11.357817,28.284271,17.291616,12.922848,18.248288,16.062378,17.860571,21.400935,18.947295,14.247807,20.445048,16.186414,14.142136,16.462078,13.076697,14.282857,11.704700,15.524175,11.090537,13.228757,15.937377,12.806248,12.328828,12.083046,11.532563,14.071247,25.377155,20.832667,16.186414,17.233688,12.767145,16.186414,15.716234,16.309506,16.492423,12.489996,14.071247,21.794495,13.341664,15.716234,12.688578,13.341664,15.132746,15.459625,12.124356,16.643317,15.779734,13.114877,15.394804,16.031220,17.233688,12.000000,12.489996,12.206556,12.806248,12.247449,13.892444,11.575837,13.711309,14.422205
11.618950,12.489996,11.000000,13.038405,12.806248,11.618950,11.747340,11.180340,13.416408,13.416408,12.206556,11.135529,11.789826,11.313708,12.767145,12.206556,12.767145,11.618950,11.575837,13.674794,11.916375,11.874342,11.045361,11.747340,10.908712,12.165525,12.288206,11.532563,14.933185,14.282857,13.638182,12.165525,13.341664,11.618950,11.747340,11.874342,11.958261,13.228757,13.076697,12.165525,13.601471,15.264338,12.449900,12.688578,14.247807,12.165525,12.328828,12.328828,12.569805,14.317821,14.352700,14.662878,22.158520,14.071247,15.874508,15.132746,12.529964,11.916375,13.341664,12.449900,11.401754,13.453624,12.409674,12.688578,17.117243,11.357817,11.874342,13.674794,15.264338,11.958261,12.206556,14.071247,13.928388,11.789826,11.532563,13.674794,14.560220,11.489125,12.489996,14.594520,13.784049,12.328828,16.217275,15.231546,12.247449,13.076697,12.845233,14.247807,14.662878,14.035669,13.379088,12.041595,13.266499,0.000000,12.806248,13.152946,14.525839,12.529964,15.165751,13.152946,12.767145,12.529964,14.106736,14.035669,13.527749,16.124515,15.000000,18.466185,13.638182,16.613248,11.704700,15.165751,18.654758,14.832397,19.544820,14.560220,13.747727,12.124356,14.456832,13.266499,11.874342,11.489125,12.000000,12.529964,13.379088,12.206556,12.288206,11.958261,11.916375,12.124356,12.609520,28.705400,17.916473,13.601471,17.916473,15.427249,17.578396,21.725561,18.894444,16.031220,20.784610,16.492423,15.033296,16.941074,13.892444,15.231546,12.767145,15.459625,12.206556,13.527749,15.874508,13.638182,13.266499,12.569805,11.789826,14.212670,26.532998,21.540659,17.204651,18.947295,13.820275,16.911535,16.278821,16.431677,16.970563,13.711309,14.832397,21.794495,14.071247,16.522712,13.304135,13.564660,15.588457,15.394804,12.688578,15.842980,15.779734,13.784049,15.716234,16.155494,16.941074,12.961481,13.341664,12.922848,13.266499,12.727922,14.106736,12.083046,14.628739,15.033296
9.643651,11.224972,9.746794,11.916375,11.313708,9.949874,9.695360,9.219544,11.575837,11.401754,10.723805,9.797959,9.949874,9.273618,10.440307,11.445523,11.090537,9.539392,9.273618,11.874342,9.273618,9.949874,10.488088,9.695360,9.000000,9.899495,10.535654,9.643651,13.228757,13.114877,11.661904,10.295630,11.401754,9.327379,9.797959,9.746794,9.643651,11.532563,11.000000,9.899495,12.124356,13.964240,11.000000,11.704700,13.379088,10.198039,10.295630,10.583005,10.677078,13.000000,15.165751,14.525839,21.330729,11.832160,14.142136,14.035669,10.630146,9.695360,11.661904,10.908712,9.695360,10.723805,10.488088,11.180340,15.132746,9.000000,9.746794,11.874342,13.527749,10.246951,9.949874,12.247449,11.661904,7.937254,9.433981,12.288206,13.638182,9.591663,10.488088,13.076697,11.916375,11.313708,15.524175,13.638182,10.488088,11.445523,10.440307,13.453624,12.041595,11.874342,11.704700,10.344080,11.832160,12.806248,0.000000,11.704700,13.379088,10.630146,13.711309,11.180340,10.630146,11.269428,13.674794,13.228757,13.453624,14.899664,12.688578,17.000000,13.490738,15.556349,10.049876,13.711309,18.384776,13.856406,19.131126,12.649111,11.958261,10.246951,13.228757,12.727922,10.049876,9.797959,9.797959,11.269428,11.357817,10.535654,10.246951,9.949874,10.000000,10.148892,11.180340,28.948230,16.941074,12.288206,17.578396,15.684387,17.349352,20.784610,18.681542,15.652476,20.248457,15.231546,13.638182,15.968719,12.369317,13.638182,11.000000,15.264338,10.440307,12.449900,15.620499,11.224972,11.313708,10.954451,10.723805,12.884099,26.944387,20.928450,16.370706,17.635192,11.874342,14.832397,14.662878,14.899664,15.811388,11.489125,12.489996,21.189620,12.165525,15.066519,11.704700,12.727922,14.387495,14.387495,11.000000,15.968719,15.264338,12.409674,14.317821,15.132746,16.217275,10.954451,11.575837,11.180340,12.165525,10.198039,12.609520,10.392305,13.038405,13.711309
11.135529,11.532563,10.198039,12.041595,12.206556,10.770330,10.908712,10.198039,11.958261,12.041595,11.401754,10.344080,10.583005,10.344080,11.661904,11.135529,11.401754,10.099505,10.344080,12.961481,10.535654,11.224972,11.357817,11.269428,10.295630,11.269428,11.832160,10.488088,13.490738,13.000000,12.041595,11.180340,12.288206,10.000000,10.440307,10.583005,10.770330,12.409674,12.328828,11.269428,13.114877,14.352700,11.661904,12.083046,13.784049,10.908712,11.090537,11.269428,11.269428,13.490738,15.198684,14.000000,21.166010,12.845233,14.662878,14.071247,12.083046,10.908712,12.041595,12.165525,10.246951,12.409674,11.269428,12.328828,16.000000,9.899495,10.392305,12.649111,14.071247,10.392305,10.488088,13.152946,12.529964,10.000000,10.583005,12.961481,14.035669,10.535654,11.269428,13.564660,12.845233,11.789826,16.062378,14.662878,11.789826,12.083046,11.045361,13.856406,13.266499,13.190906,12.961481,11.575837,12.288206,13.152946,11.704700,0.000000,12.409674,11.135529,13.747727,11.832160,11.224972,11.832160,13.341664,13.341664,13.784049,14.317821,13.564660,17.663522,13.453624,16.093477,10.677078,13.601471,17.291616,14.317821,19.467922,13.674794,12.569805,11.135529,13.638182,13.228757,10.295630,10.723805,11.090537,12.328828,12.165525,11.747340,11.313708,10.954451,10.723805,11.135529,11.747340,27.258026,17.088007,12.727922,17.029386,15.264338,16.852300,20.663978,18.000000,15.491933,19.052559,16.522712,13.304135,16.000000,12.328828,13.379088,11.661904,15.165751,10.862780,12.961481,15.394804,12.369317,12.041595,11.618950,11.135529,13.747727,25.709920,21.000000,16.401219,16.733201,12.884099,15.652476,15.362291,15.198684,16.278821,12.767145,12.688578,21.354157,13.228757,15.556349,12.328828,12.767145,14.628739,14.142136,11.489125,15.620499,15.165751,12.845233,14.764823,15.362291,16.970563,11.618950,12.529964,12.083046,12.688578,12.449900,13.490738,11.000000,13.527749,13.820275
12.649111,13.076697,11.489125,13.228757,13.747727,12.165525,12.688578,11.832160,13.152946,13.747727,12.409674,11.789826,11.747340,12.369317,13.638182,12.165525,13.266499,11.575837,11.789826,13.784049,11.618950,12.884099,13.000000,12.767145,11.916375,12.767145,13.190906,12.000000,14.966630,14.594520,13.892444,12.529964,13.527749,11.661904,12.206556,11.832160,12.409674,14.212670,13.856406,12.922848,14.282857,16.000000,12.961481,13.416408,15.427249,12.288206,13.000000,12.845233,12.845233,15.099669,15.394804,14.491377,21.166010,14.456832,15.000000,14.422205,13.416408,12.449900,13.453624,13.490738,12.041595,14.212670,12.845233,14.000000,17.378147,11.747340,11.916375,13.711309,14.764823,11.832160,11.832160,14.525839,14.317821,12.247449,12.000000,14.142136,15.000000,12.449900,12.609520,14.832397,13.674794,13.076697,17.435596,15.716234,12.767145,13.341664,13.266499,14.832397,15.033296,14.899664,13.928388,13.114877,13.674794,14.525839,13.379088,12.409674,0.000000,11.313708,13.601471,13.038405,12.884099,13.341664,14.764823,14.352700,14.628739,15.905974,15.099669,17.776389,14.177447,17.175564,12.000000,15.524175,18.894444,15.459625,20.760539,14.798649,13.784049,12.649111,14.628739,14.387495,12.247449,12.529964,12.845233,13.784049,13.784049,12.727922,11.916375,12.649111,12.449900,12.961481,12.961481,27.110883,18.000000,13.564660,17.944358,16.340135,17.663522,21.236761,18.493242,15.937377,19.672316,17.175564,14.387495,17.320508,13.928388,14.730920,13.038405,16.186414,12.083046,14.212670,15.716234,13.527749,13.601471,13.000000,13.038405,14.730920,25.514702,21.840330,17.521415,18.920888,14.352700,17.233688,16.124515,16.763055,17.058722,13.747727,14.662878,21.725561,14.662878,16.911535,13.784049,13.747727,16.062378,15.684387,13.190906,17.320508,16.673332,14.035669,15.362291,16.124515,17.832555,12.922848,13.892444,12.649111,13.892444,13.820275,14.696938,12.369317,14.594520,14.798649
10.000000,10.723805,9.055385,11.445523,10.908712,9.380832,10.148892,8.831761,10.723805,11.180340,9.591663,9.000000,9.273618,9.539392,10.770330,10.488088,11.045361,8.831761,8.888194,12.165525,8.774964,10.000000,10.344080,10.049876,9.273618,9.949874,10.770330,9.165151,13.564660,12.688578,11.357817,10.148892,11.090537,9.165151,9.327379,9.380832,9.273618,11.313708,11.489125,10.148892,12.247449,14.071247,10.954451,11.489125,13.190906,9.746794,10.148892,10.148892,10.723805,12.409674,14.730920,13.416408,20.976177,11.958261,13.820275,13.114877,10.198039,9.643651,11.357817,11.401754,9.539392,10.583005,10.049876,11.661904,15.556349,8.602325,8.831761,11.489125,13.114877,9.380832,9.055385,11.704700,11.958261,8.944272,9.165151,11.661904,13.152946,9.219544,10.049876,12.649111,12.124356,11.000000,15.620499,13.453624,10.630146,10.954451,10.392305,12.884099,12.961481,12.247449,11.661904,10.488088,11.532563,12.529964,10.630146,11.135529,11.313708,0.000000,13.076697,10.770330,10.295630,10.862780,12.961481,12.727922,12.884099,14.247807,12.884099,17.146428,12.609520,15.459625,9.273618,13.820275,18.083141,13.820275,19.209373,12.529964,11.489125,9.899495,12.884099,12.449900,9.695360,9.433981,9.746794,11.135529,11.224972,10.198039,9.797959,9.695360,9.746794,10.099505,10.488088,27.730849,16.492423,11.832160,17.088007,15.066519,17.029386,20.615528,17.888544,14.560220,19.104973,15.459625,13.379088,15.684387,12.165525,13.304135,10.583005,14.560220,9.899495,11.661904,14.662878,11.532563,11.269428,10.723805,10.295630,12.529964,25.826343,20.808652,16.093477,17.204651,12.409674,15.198684,14.560220,15.264338,15.588457,11.704700,12.529964,20.928450,12.369317,14.696938,11.045361,11.789826,13.928388,14.071247,10.862780,15.491933,15.297059,12.041595,13.638182,14.628739,16.492423,10.630146,11.618950,10.770330,12.124356,11.000000,12.489996,10.148892,12.449900,13.152946
13.304135,13.416408,12.288206,13.928388,14.071247,12.922848,13.266499,12.288206,13.784049,13.341664,13.379088,12.489996,12.922848,12.727922,13.674794,13.152946,14.035669,12.529964,12.569805,13.527749,12.569805,13.000000,13.416408,13.416408,12.529964,13.190906,13.747727,12.449900,14.866069,14.832397,13.416408,13.266499,14.071247,12.041595,12.884099,12.529964,12.529964,14.106736,14.177447,13.266499,14.866069,16.217275,13.820275,14.106736,15.524175,12.727922,13.114877,13.190906,13.341664,15.198684,16.792856,15.779734,21.656408,14.764823,15.099669,15.132746,13.820275,12.884099,13.564660,14.177447,12.409674,14.177447,13.114877,14.106736,17.635192,12.206556,12.206556,14.662878,16.031220,12.288206,12.206556,14.832397,14.560220,12.206556,12.288206,14.594520,15.427249,12.649111,12.806248,14.933185,14.899664,13.711309,17.521415,15.684387,13.114877,13.453624,13.304135,15.264338,15.132746,14.730920,14.247807,13.601471,14.422205,15.165751,13.711309,13.747727,13.601471,13.076697,0.000000,12.609520,12.206556,14.035669,15.264338,15.459625,15.264338,16.613248,15.394804,18.841444,14.832397,17.146428,12.529964,16.124515,19.339080,16.186414,21.166010,15.297059,14.247807,12.922848,14.730920,15.362291,13.000000,12.961481,13.114877,14.387495,14.106736,12.922848,13.076697,13.000000,12.569805,13.076697,13.453624,28.284271,18.627936,14.317821,18.627936,17.204651,18.193405,21.307276,19.052559,16.522712,20.199010,17.776389,15.427249,17.748239,14.730920,15.362291,13.527749,17.175564,12.845233,14.798649,16.431677,14.422205,13.711309,13.856406,13.601471,15.297059,26.683328,22.360680,17.832555,19.570386,14.933185,17.720045,16.763055,16.852300,17.888544,14.142136,14.628739,22.338308,15.099669,17.000000,14.247807,14.832397,16.155494,15.459625,13.379088,17.349352,16.763055,14.832397,15.905974,16.703293,18.466185,13.490738,14.282857,13.674794,14.491377,14.142136,15.329710,12.727922,15.362291,15.491933
10.583005,11.357817,9.797959,12.288206,11.445523,10.099505,10.535654,9.273618,11.532563,11.445523,10.862780,9.746794,10.000000,10.148892,11.135529,11.747340,11.401754,9.695360,9.327379,11.832160,9.746794,10.488088,10.630146,10.440307,9.591663,9.949874,11.313708,9.591663,14.212670,13.379088,11.618950,10.630146,12.124356,9.055385,9.746794,10.198039,10.000000,11.575837,11.575837,10.535654,12.489996,14.212670,11.575837,12.165525,13.416408,10.630146,10.816654,10.723805,11.090537,12.884099,15.652476,14.696938,22.135944,12.288206,14.933185,14.422205,11.045361,9.848858,12.041595,11.916375,9.746794,11.747340,10.440307,11.747340,15.748016,9.165151,9.797959,12.247449,12.961481,10.488088,10.295630,12.688578,12.288206,9.273618,9.695360,12.489996,13.527749,9.643651,10.440307,13.416408,12.922848,11.532563,15.556349,13.820275,11.000000,11.489125,10.583005,14.282857,13.114877,12.961481,12.165525,10.954451,11.789826,13.152946,11.180340,11.832160,13.038405,10.770330,12.609520,0.000000,10.488088,11.401754,13.856406,13.564660,13.711309,15.066519,13.416408,17.776389,13.601471,15.968719,10.198039,14.247807,18.734994,14.177447,19.519221,13.152946,11.661904,10.295630,13.190906,13.228757,10.099505,9.949874,10.148892,11.401754,10.954451,10.677078,10.583005,10.198039,10.344080,10.392305,11.224972,29.034462,17.549929,12.569805,17.888544,15.905974,17.378147,21.702534,19.235384,15.874508,20.273135,15.968719,13.892444,16.000000,12.884099,13.892444,10.862780,15.874508,10.583005,12.649111,15.779734,12.288206,11.618950,10.908712,10.770330,13.527749,26.962938,21.095023,16.340135,17.776389,12.649111,15.779734,14.966630,15.459625,16.217275,11.958261,13.152946,21.354157,12.529964,15.099669,11.747340,12.922848,14.422205,15.033296,11.401754,16.124515,15.811388,12.688578,14.696938,15.556349,16.370706,11.090537,11.874342,11.575837,12.369317,11.357817,13.190906,10.816654,13.228757,13.964240
10.000000,10.440307,9.165151,11.789826,10.816654,9.380832,9.949874,8.366600,10.908712,9.327379,10.198039,9.000000,9.380832,9.433981,10.862780,11.135529,10.583005,8.831761,8.426150,11.916375,9.110434,9.695360,10.049876,9.848858,8.944272,9.539392,10.198039,8.831761,13.856406,12.845233,11.000000,10.148892,11.269428,8.717798,9.000000,9.591663,9.273618,11.224972,11.135529,9.949874,11.916375,13.856406,10.677078,11.575837,12.961481,9.539392,9.848858,10.049876,10.535654,12.489996,15.394804,14.212670,21.587033,11.789826,14.387495,14.000000,10.488088,9.219544,11.445523,11.224972,9.327379,11.135529,9.949874,11.313708,15.362291,8.485281,8.831761,11.489125,13.190906,9.797959,9.273618,11.958261,11.704700,8.485281,9.165151,11.747340,13.076697,9.110434,9.949874,12.884099,12.449900,10.908712,15.427249,13.601471,10.630146,10.862780,10.099505,13.856406,12.727922,11.916375,11.832160,10.392305,11.704700,12.767145,10.630146,11.224972,12.884099,10.295630,12.206556,10.488088,0.000000,10.392305,13.341664,12.727922,13.114877,14.247807,13.038405,17.720045,13.076697,15.652476,9.380832,13.892444,17.464249,12.767145,19.261360,12.609520,11.224972,9.591663,12.884099,12.767145,9.380832,9.110434,9.433981,10.954451,10.954451,10.099505,9.055385,9.591663,9.746794,9.797959,10.488088,28.861739,17.088007,11.916375,17.378147,15.524175,17.204651,21.517435,19.026298,15.556349,20.273135,16.031220,13.000000,15.811388,12.409674,13.228757,10.000000,15.427249,9.797959,12.000000,15.132746,11.704700,10.630146,10.630146,10.198039,12.529964,26.851443,21.047565,16.155494,17.549929,12.409674,15.459625,14.696938,15.329710,15.905974,11.445523,12.529964,21.260292,11.618950,14.628739,11.045361,12.369317,14.071247,14.352700,10.770330,15.748016,15.427249,12.124356,14.142136,14.966630,16.309506,10.723805,11.357817,10.862780,12.041595,10.908712,12.569805,9.949874,12.845233,13.601471
9.899495,9.848858,9.380832,11.357817,10.816654,9.695360,10.344080,8.831761,11.445523,10.908712,10.392305,9.110434,9.380832,9.848858,11.224972,10.862780,11.135529,9.273618,9.327379,12.328828,9.848858,10.392305,10.535654,9.949874,9.380832,10.148892,11.135529,9.486833,13.564660,11.874342,11.704700,10.723805,11.090537,9.695360,9.327379,10.198039,9.797959,11.747340,11.661904,10.630146,11.832160,14.282857,11.135529,12.000000,12.806248,9.539392,10.344080,10.440307,11.090537,12.000000,15.066519,13.928388,20.832667,12.041595,14.247807,13.856406,11.045361,9.643651,11.874342,11.401754,9.746794,11.747340,10.440307,11.661904,15.362291,9.165151,9.165151,11.832160,13.564660,10.000000,9.591663,11.874342,11.958261,9.380832,9.380832,11.747340,12.688578,9.539392,10.908712,13.190906,12.529964,11.180340,14.966630,14.106736,10.723805,11.489125,10.677078,13.928388,13.266499,12.409674,11.916375,10.583005,12.041595,12.529964,11.269428,11.832160,13.341664,10.862780,14.035669,11.401754,10.392305,0.000000,12.083046,11.489125,12.961481,13.601471,12.806248,17.663522,13.076697,15.905974,10.000000,13.379088,18.083141,13.747727,19.000000,13.152946,11.832160,10.295630,13.114877,13.000000,9.486833,9.949874,10.049876,11.661904,11.575837,10.770330,10.583005,9.380832,10.148892,10.488088,10.770330,28.653098,17.204651,12.409674,17.029386,15.264338,15.874508,21.470911,18.275667,15.620499,19.874607,16.583124,13.747727,16.062378,12.489996,13.304135,10.770330,15.556349,10.392305,12.328828,14.933185,12.124356,11.000000,10.816654,10.488088,12.922848,26.057628,20.856654,16.462078,17.435596,11.747340,14.866069,14.764823,15.264338,16.278821,11.958261,13.304135,21.354157,12.288206,14.899664,11.661904,12.288206,14.282857,14.282857,10.583005,15.684387,15.099669,12.288206,13.638182,15.231546,16.613248,11.000000,11.874342,11.045361,12.124356,11.532563,12.247449,10.440307,12.767145,13.453624
12.328828,12.288206,11.135529,13.152946,13.674794,11.747340,12.767145,12.083046,13.820275,13.527749,12.409674,11.357817,12.000000,12.041595,14.000000,11.575837,12.727922,11.575837,12.288206,14.491377,12.369317,11.747340,12.609520,13.076697,12.000000,12.922848,13.341664,11.661904,14.212670,13.527749,13.964240,12.688578,13.453624,12.328828,12.288206,12.083046,12.328828,14.282857,13.638182,13.228757,13.638182,15.556349,13.490738,13.638182,14.764823,11.180340,13.076697,13.000000,13.076697,14.282857,15.459625,13.928388,20.688161,14.317821,15.459625,13.928388,13.416408,12.609520,13.379088,13.564660,12.449900,13.928388,12.767145,14.282857,17.720045,11.916375,11.747340,14.422205,15.556349,11.661904,12.328828,14.730920,14.866069,12.165525,11.661904,14.422205,14.177447,12.288206,12.449900,14.282857,13.304135,12.124356,17.029386,15.968719,12.369317,13.564660,13.266499,14.212670,15.427249,14.560220,13.928388,13.490738,13.892444,14.106736,13.674794,13.341664,14.764823,12.961481,15.264338,13.856406,13.341664,12.083046,0.000000,12.328828,12.409674,13.747727,14.142136,18.275667,13.892444,16.401219,11.916375,14.594520,18.520259,15.394804,19.570386,15.329710,14.282857,12.569805,14.832397,14.177447,11.916375,12.529964,12.529964,13.564660,13.928388,13.190906,13.190906,11.832160,12.449900,12.961481,12.884099,27.073973,17.663522,13.114877,16.911535,15.459625,14.832397,20.712315,16.911535,15.811388,18.303005,17.291616,14.662878,16.911535,13.564660,15.132746,12.884099,15.620499,12.409674,14.000000,15.652476,13.674794,13.228757,13.379088,12.884099,15.588457,25.748786,21.095023,17.058722,18.110770,13.416408,16.462078,17.029386,17.175564,17.860571,14.177447,14.866069,22.315914,14.317821,16.911535,14.071247,13.379088,15.748016,15.748016,13.416408,17.378147,16.309506,13.379088,16.000000,16.431677,17.606817,13.527749,14.106736,13.564660,12.688578,13.892444,15.231546,12.449900,14.730920,14.387495
12.247449,11.000000,11.135529,12.922848,13.076697,10.677078,12.124356,11.575837,13.453624,12.369317,12.247449,10.440307,11.313708,11.789826,13.416408,12.165525,12.569805,11.313708,11.874342,14.282857,12.288206,12.328828,12.529964,12.449900,11.401754,12.288206,12.409674,11.916375,14.212670,13.152946,13.747727,12.688578,12.688578,12.165525,11.874342,12.409674,12.328828,13.928388,12.806248,12.609520,12.884099,15.491933,13.038405,13.341664,14.000000,11.357817,12.529964,12.529964,12.767145,14.212670,15.329710,14.422205,21.071308,14.387495,15.779734,14.352700,12.961481,12.288206,13.527749,12.806248,11.874342,13.928388,12.688578,13.856406,17.435596,11.832160,11.313708,13.416408,15.099669,11.832160,11.045361,13.601471,13.892444,11.661904,11.832160,13.711309,14.594520,12.288206,13.076697,14.899664,13.076697,12.369317,16.248077,15.588457,12.206556,13.711309,12.806248,14.142136,15.033296,13.928388,13.490738,12.806248,13.076697,14.035669,13.228757,13.341664,14.352700,12.727922,15.459625,13.564660,12.727922,11.489125,12.328828,0.000000,14.212670,14.035669,14.422205,18.165902,14.317821,16.763055,12.000000,14.456832,18.947295,15.588457,19.672316,14.456832,13.711309,12.727922,14.832397,13.964240,11.832160,12.449900,11.874342,13.490738,13.490738,12.489996,12.409674,11.135529,12.206556,12.569805,12.328828,26.776856,17.549929,12.961481,16.852300,15.524175,14.560220,21.377558,17.549929,14.832397,19.052559,17.349352,14.730920,17.204651,13.928388,15.394804,12.884099,15.165751,12.328828,14.142136,15.459625,13.674794,13.076697,12.922848,12.328828,13.527749,23.895606,19.621417,16.941074,18.439089,12.409674,16.093477,16.733201,16.583124,16.763055,13.892444,14.247807,22.583180,13.601471,16.552945,13.490738,13.228757,15.684387,15.684387,13.038405,17.262677,16.309506,13.152946,15.099669,16.124515,17.888544,12.922848,13.820275,13.038405,13.379088,13.601471,14.422205,12.288206,14.662878,14.177447
12.806248,13.152946,11.832160,13.892444,13.228757,12.165525,12.767145,11.832160,13.747727,13.674794,12.806248,11.789826,12.083046,12.609520,14.000000,13.114877,13.038405,11.747340,12.124356,14.352700,11.958261,12.649111,13.076697,12.922848,12.165525,12.609520,13.341664,11.489125,15.684387,14.730920,13.892444,12.845233,13.527749,12.083046,12.041595,12.328828,12.489996,13.856406,13.416408,12.609520,14.282857,15.297059,12.569805,13.490738,15.231546,12.369317,13.152946,12.922848,13.228757,14.422205,16.155494,15.491933,22.759613,14.525839,16.522712,15.684387,13.038405,12.529964,14.247807,14.000000,12.449900,14.212670,13.000000,14.071247,17.492856,12.000000,12.083046,14.212670,15.684387,12.409674,12.489996,14.525839,14.730920,12.165525,12.165525,14.212670,15.264338,12.369317,12.609520,14.832397,14.317821,13.379088,17.320508,15.716234,12.922848,13.638182,13.190906,15.033296,15.297059,14.966630,14.422205,13.416408,13.747727,13.527749,13.453624,13.784049,14.628739,12.884099,15.264338,13.711309,13.114877,12.961481,12.409674,14.212670,0.000000,14.866069,14.491377,18.000000,14.662878,15.716234,12.328828,15.198684,18.841444,14.594520,19.974984,15.000000,13.928388,12.649111,15.099669,14.317821,12.409674,11.958261,12.609520,13.266499,13.416408,13.038405,12.727922,12.165525,12.041595,12.409674,13.190906,29.171904,18.384776,14.212670,18.493242,15.329710,17.832555,22.427661,18.973666,16.911535,20.808652,17.117243,15.459625,17.029386,14.212670,15.716234,13.190906,15.937377,12.489996,14.000000,16.583124,14.177447,13.674794,13.304135,12.489996,14.798649,27.294688,21.931712,17.748239,19.026298,14.628739,17.349352,16.852300,17.117243,17.578396,14.035669,15.132746,22.715633,14.594520,16.733201,13.564660,14.035669,15.556349,16.186414,13.341664,16.186414,16.673332,14.317821,15.937377,16.733201,17.720045,13.674794,14.035669,13.416408,14.387495,13.820275,14.899664,12.767145,15.198684,15.198684
