# Buddhist_ch1,Buddhist_ch2,Buddhist_ch3,Buddhist_ch4,Buddhist_ch5,Buddhist_ch6,Buddhist_ch7,Buddhist_ch8,Buddhist_ch9,Buddhist_ch10,Buddhist_ch11,Buddhist_ch12,Buddhist_ch13,Buddhist_ch14,Buddhist_ch15,Buddhist_ch16,Buddhist_ch17,Buddhist_ch18,Buddhist_ch19,Buddhist_ch20,Buddhist_ch21,Buddhist_ch22,Buddhist_ch23,Buddhist_ch24,Buddhist_ch25,Buddhist_ch26,Buddhist_ch27,Buddhist_ch28,Buddhist_ch29,Buddhist_ch30,Buddhist_ch31,Buddhist_ch32,Buddhist_ch33,Buddhist_ch34,Buddhist_ch35,Buddhist_ch36,Buddhist_ch37,Buddhist_ch38,Buddhist_ch39,Buddhist_ch40,Buddhist_ch41,Buddhist_ch42,Buddhist_ch43,Buddhist_ch44,Buddhist_ch45,Buddhist_ch46,TaoTeChing_ch1,TaoTeChing_ch2,TaoTeChing_ch3,TaoTeChing_ch4,TaoTeChing_ch5,TaoTeChing_ch6,TaoTeChing_ch7,TaoTeChing_ch8,TaoTeChing_ch9,TaoTeChing_ch10,TaoTeChing_ch11,TaoTeChing_ch12,TaoTeChing_ch13,TaoTeChing_ch14,TaoTeChing_ch15,TaoTeChing_ch16,TaoTeChing_ch17,TaoTeChing_ch18,TaoTeChing_ch19,TaoTeChing_ch20,TaoTeChing_ch21,TaoTeChing_ch22,TaoTeChing_ch23,TaoTeChing_ch24,TaoTeChing_ch25,TaoTeChing_ch26,TaoTeChing_ch27,TaoTeChing_ch28,TaoTeChing_ch29,TaoTeChing_ch30,TaoTeChing_ch31,TaoTeChing_ch32,TaoTeChing_ch33,TaoTeChing_ch34,TaoTeChing_ch35,TaoTeChing_ch36,TaoTeChing_ch37,TaoTeChing_ch38,TaoTeChing_ch39,TaoTeChing_ch40,TaoTeChing_ch41,TaoTeChing_ch42,TaoTeChing_ch43,TaoTeChing_ch44,TaoTeChing_ch45,TaoTeChing_ch46,TaoTeChing_ch47,TaoTeChing_ch48,TaoTeChing_ch49,TaoTeChing_ch50,TaoTeChing_ch51,TaoTeChing_ch52,TaoTeChing_ch53,TaoTeChing_ch54,TaoTeChing_ch55,TaoTeChing_ch56,TaoTeChing_ch57,TaoTeChing_ch58,TaoTeChing_ch59,TaoTeChing_ch60,TaoTeChing_ch61,TaoTeChing_ch62,TaoTeChing_ch63,TaoTeChing_ch64,TaoTeChing_ch65,TaoTeChing_ch66,TaoTeChing_ch67,TaoTeChing_ch68,TaoTeChing_ch69,TaoTeChing_ch70,TaoTeChing_ch71,TaoTeChing_ch72,TaoTeChing_ch73,TaoTeChing_ch74,TaoTeChing_ch75,TaoTeChing_ch76,TaoTeChing_ch77,TaoTeChing_ch78,TaoTeChing_ch79,TaoTeChing_ch80,TaoTeChing_ch81
60.158125,38.600518,43.714986,40.373258,36.386811,44.418465,52.430907,39.673669,39.255573,36.565011,64.436015,39.395431,35.958309,35.874782,35.749126,39.534795,36.083237,46.206060,36.414283,35.763109,41.243181,38.196859,37.881394,42.320208,36.441734,36.674242,36.551334,36.166283,31.921779,0.000000,50.348784,33.526109,37.483330,38.353618,35.185224,36.124784,125.797456,49.709154,35.552778,34.394767,39.610605,51.604263,35.972211,36.180105,37.403208,36.304270,36.932371,38.026307,36.646964,36.441734,36.565011,35.930488,36.619667,36.796739,36.386811,36.496575,36.660606,36.715120,38.314488,36.318040,37.616486,37.282704,36.687873,36.359318,36.986484,38.457769,36.633318,37.175261,37.403208,36.359318,38.209946,36.373067,37.443290,37.456642,36.441734,37.094474,35.818989,36.742346,36.235342,36.345564,36.441734,36.290495,35.651087,39.937451,38.405729,36.235342,37.986840,37.040518,36.013886,36.441734,36.565011,36.428011,35.916570,36.578682,36.972963,37.349699,37.000000,36.783148,36.592349,37.054015,37.080992,36.345564,37.255872,36.986484,37.107951,36.592349,37.563280,37.188708,37.973675,37.775654,36.592349,36.551334,37.148351,36.715120,36.619667,36.701499,36.276714,36.249138,36.851052,37.202150,36.660606,36.742346,37.027017,36.701499,36.482873,37.403208,36.565011
62.992063,46.032597,54.680892,49.869831,42.860238,51.903757,59.279001,45.967380,47.159304,43.104524,70.533680,45.661800,42.661458,42.379240,43.347434,45.563143,43.092923,53.065997,42.836900,42.497059,49.739320,44.698993,44.586994,47.413078,42.813549,42.848571,41.844952,42.836900,43.266615,50.348784,0.000000,45.243784,47.895720,52.172790,42.720019,43.908997,135.307058,60.613530,45.705580,42.591079,51.594573,64.078077,42.743421,43.772137,44.090815,42.720019,43.255058,43.508620,42.918527,42.766810,41.976184,42.684892,43.104524,42.883563,42.743421,43.324358,43.046487,43.162484,44.192760,42.918527,43.358967,43.943145,43.069711,42.673177,42.438190,44.654227,43.439613,43.623388,43.657760,42.836900,44.237993,42.965102,43.920383,43.312816,42.154478,42.766810,43.451122,43.162484,42.731721,43.058100,42.906876,42.497059,42.567593,45.672749,43.289722,42.684892,43.358967,43.416587,42.708313,42.836900,43.011626,42.379240,42.883563,43.092923,43.543082,43.726422,43.520110,43.358967,42.965102,43.266615,43.703547,42.918527,43.116122,43.393548,43.358967,42.918527,44.090815,43.358967,43.920383,43.312816,43.104524,42.883563,43.485630,43.208795,43.197222,43.127717,42.813549,42.813549,42.953463,42.953463,43.069711,43.069711,42.142615,43.150898,42.591079,43.104524,42.731721
56.894639,33.763886,44.665423,38.781439,29.866369,41.725292,50.069951,34.409301,35.763109,28.231188,61.204575,33.882149,29.580399,29.171904,29.563491,32.357379,30.199338,43.162484,29.359837,29.342802,38.845849,31.000000,31.701735,37.080992,29.933259,30.773365,30.265492,29.017236,28.195744,33.526109,45.243784,0.000000,32.756679,33.600595,29.698485,30.903074,131.213566,51.371198,33.555923,28.792360,41.121770,57.017541,28.248894,31.606961,32.726136,29.799329,30.561414,28.142495,30.479501,29.866369,30.149627,29.614186,30.016662,29.427878,29.427878,29.529646,29.664794,30.298515,32.124757,30.215890,31.416556,31.464265,30.166206,29.799329,30.594117,32.449961,30.463092,30.033315,30.675723,29.832868,31.559468,30.016662,31.240999,30.903074,29.393877,30.659419,30.282008,29.899833,29.681644,29.647934,29.933259,29.681644,29.478806,33.660065,31.448370,29.614186,31.796226,29.732137,29.647934,30.232433,30.016662,29.512709,28.284271,29.732137,30.838288,31.288976,30.805844,30.182777,30.347982,30.116441,31.064449,29.546573,30.951575,29.698485,30.446675,30.083218,31.160873,30.380915,31.368774,31.543621,30.016662,29.563491,31.016125,30.364453,30.347982,29.782545,29.866369,29.933259,29.832868,29.325757,30.099834,30.298515,30.708305,29.478806,29.034462,31.128765,30.083218
55.389530,30.380915,43.034870,35.085610,26.925824,36.027767,48.600412,31.448370,33.376639,26.532998,61.343296,31.416556,26.720778,26.267851,27.404379,30.919250,26.814175,39.012818,26.172505,26.229754,36.905284,28.913665,29.017236,33.674916,27.037012,27.964263,27.477263,26.476405,28.071338,37.483330,47.895720,32.756679,0.000000,40.987803,26.888659,28.142495,130.613935,48.989795,30.935417,26.720778,39.191836,56.035703,26.172505,28.600699,29.017236,26.925824,27.802878,27.440845,27.568098,26.962938,27.129320,26.683328,27.422618,27.147744,26.851443,27.110883,27.110883,27.513633,29.512709,27.676705,28.982753,28.442925,26.476405,26.962938,27.331301,29.966648,27.802878,27.802878,28.106939,26.925824,29.137605,26.981475,28.827071,28.565714,26.925824,27.766887,28.142495,27.147744,26.832816,27.018512,27.000000,26.870058,26.870058,31.432467,29.189039,26.758176,29.189039,27.404379,26.720778,26.627054,27.313001,26.944387,26.476405,27.184554,27.604347,27.964263,28.071338,27.313001,27.239677,27.531800,28.178006,26.907248,26.551836,26.888659,27.495454,27.276363,28.565714,27.313001,28.965497,28.740216,26.832816,27.073973,28.231188,27.367864,27.422618,26.870058,26.739484,26.551836,27.730849,26.814175,26.476405,27.073973,27.892651,27.129320,26.944387,27.531800,27.129320
62.625873,43.185646,49.859803,45.088801,40.137264,49.739320,57.096410,43.669211,44.631827,39.597980,66.279710,43.231933,39.974992,39.673669,40.236799,43.058100,40.187063,50.179677,39.962482,39.799497,46.989360,41.255303,41.400483,45.497253,40.211939,40.472213,40.509258,39.862263,37.229021,38.353618,52.172790,33.600595,40.987803,0.000000,39.585351,40.890097,131.506654,57.358522,42.201896,39.140772,49.759421,61.220911,39.230090,40.865633,40.938979,40.062451,40.632499,40.012498,40.644803,40.137264,40.398020,39.949969,40.422766,40.062451,39.912404,40.336088,40.187063,40.236799,41.964271,40.595566,41.376322,41.218928,40.087405,40.137264,40.706265,42.071368,40.435133,39.912404,41.012193,40.087405,41.605288,40.298883,41.291646,40.249224,40.012498,40.730824,39.874804,40.012498,40.049969,40.000000,40.087405,40.199502,39.471509,42.825226,41.521079,39.924930,41.593269,40.261644,39.648455,40.336088,40.323690,39.698866,39.306488,40.087405,40.274061,41.036569,40.841156,40.149720,40.496913,40.323690,40.865633,40.099875,41.024383,40.311289,40.570926,40.274061,41.279535,40.546270,41.315857,41.472883,40.398020,39.987498,40.828911,40.162171,40.521599,40.099875,40.236799,40.211939,40.261644,40.385641,39.837169,40.435133,40.669399,39.522146,39.824616,41.133928,40.348482
50.209561,20.832667,38.845849,28.600699,12.247449,32.787193,42.673177,21.023796,22.956481,13.076697,58.719673,20.149442,11.532563,10.440307,13.856406,19.723083,13.038405,33.600595,12.165525,10.908712,28.231188,18.193405,18.138357,24.839485,12.409674,14.317821,13.038405,12.489996,18.138357,35.185224,42.720019,29.698485,26.888659,39.585351,0.000000,16.340135,130.049990,44.620623,20.591260,12.767145,32.357379,53.094256,11.832160,15.842980,17.406895,11.313708,13.784049,16.613248,13.379088,12.165525,12.922848,11.445523,13.000000,13.266499,12.083046,13.711309,12.884099,13.038405,17.146428,14.456832,15.968719,15.491933,12.884099,11.916375,13.856406,17.521415,14.560220,14.560220,15.264338,12.083046,16.673332,12.529964,16.062378,15.524175,12.569805,14.000000,15.905974,13.638182,11.789826,13.674794,12.409674,12.922848,12.369317,20.273135,16.881943,11.532563,16.278821,14.000000,11.704700,11.747340,12.767145,12.449900,12.884099,13.038405,14.317821,14.525839,14.317821,13.304135,13.152946,13.601471,14.730920,12.609520,14.764823,13.856406,14.106736,12.767145,15.968719,14.456832,16.186414,15.459625,13.076697,12.569805,14.212670,12.961481,13.228757,13.076697,12.409674,11.575837,14.000000,14.352700,12.806248,12.884099,13.674794,13.304135,12.449900,14.933185,12.449900
50.774009,23.130067,40.298883,30.182777,15.394804,34.117444,43.474130,23.000000,24.372115,16.062378,59.186147,22.203603,14.764823,14.000000,16.462078,21.817424,15.968719,34.322005,15.198684,14.282857,29.359837,20.000000,20.445048,26.457513,15.524175,17.088007,16.217275,15.588457,20.591260,36.124784,43.908997,30.903074,28.142495,40.890097,16.340135,0.000000,129.691943,45.475268,22.693611,15.811388,33.734256,53.888774,15.066519,18.439089,20.297783,15.264338,16.703293,18.248288,16.613248,15.066519,15.937377,14.764823,16.000000,16.278821,15.459625,16.583124,15.905974,16.217275,19.519221,16.613248,18.601075,17.691806,15.394804,15.264338,16.643317,19.899749,16.278821,17.349352,17.606817,15.329710,19.052559,15.684387,18.138357,17.944358,15.588457,16.881943,18.165902,15.905974,15.033296,16.370706,15.524175,15.427249,15.297059,22.226111,19.493589,14.899664,18.601075,16.763055,14.628739,16.031220,15.874508,15.620499,15.968719,16.031220,16.552945,17.944358,17.029386,16.792856,16.124515,15.937377,17.492856,15.165751,16.703293,16.583124,16.673332,15.748016,18.493242,17.029386,18.841444,18.384776,15.620499,15.779734,17.233688,16.093477,15.937377,14.422205,14.177447,15.329710,16.941074,17.000000,15.842980,16.031220,16.852300,16.431677,15.491933,17.492856,15.165751
134.966663,130.594793,132.514150,131.776326,130.080744,131.301180,133.274154,128.875909,130.468387,129.375423,136.641868,127.275292,130.092275,130.015384,128.565159,130.782262,130.126861,132.249764,130.103805,129.961533,129.220741,129.336770,128.265350,130.996183,129.865315,129.792142,130.149914,129.580091,129.653384,125.797456,135.307058,131.213566,130.613935,131.506654,130.049990,129.691943,0.000000,116.524675,123.672956,129.096863,127.389168,127.451952,129.980768,127.828009,128.202964,130.111491,129.973074,129.996154,129.730490,130.119176,130.215206,129.907660,130.061524,129.672665,129.649528,129.942295,130.103805,129.826808,129.980768,130.023075,130.199846,129.695798,130.203687,130.011538,130.188325,130.261276,130.211367,130.119176,130.199846,129.834510,130.295817,129.938447,130.096118,130.391718,129.949990,130.265114,130.338022,129.973074,130.053835,130.046146,129.742052,130.169121,129.861465,130.896906,130.046146,130.107648,130.391718,130.034611,129.846063,130.080744,130.153755,129.961533,129.726636,130.134546,128.910822,130.330349,130.253599,129.853764,130.084588,130.099962,129.830659,130.146072,130.234404,130.019229,129.992307,130.138388,130.307329,130.176803,129.842212,130.330349,130.161438,129.949990,130.172962,130.219046,130.046146,130.076900,130.126861,129.988461,130.111491,130.257437,130.234404,130.242082,129.838361,129.984614,129.622529,130.130704,129.930751
64.822835,46.914816,57.078893,50.724747,43.988635,51.536395,58.532043,45.771170,47.895720,43.931765,70.957734,46.314145,43.588989,43.520110,43.185646,46.540305,44.147480,52.782573,43.829214,43.634848,50.119856,45.343136,45.099889,48.703183,43.829214,44.317040,44.215382,43.965896,46.389654,49.709154,60.613530,51.371198,48.989795,57.358522,44.620623,45.475268,116.524675,0.000000,39.635842,43.497126,49.152823,62.864935,43.669211,43.703547,44.922155,43.943145,44.463468,45.022217,44.452222,43.943145,44.271887,43.726422,44.045431,44.079474,43.852024,44.328321,44.124823,44.124823,45.464272,44.564560,45.232732,44.844175,44.192760,43.943145,44.485953,45.672749,44.687806,44.463468,44.810713,43.874822,45.464272,43.908997,45.199558,45.033321,44.034078,44.530888,45.276926,44.192760,43.772137,44.452222,43.920383,44.136153,44.068129,46.904158,45.607017,43.817805,45.365185,44.395946,43.657760,44.147480,44.090815,43.840620,44.079474,44.170126,43.931765,44.966654,44.631827,44.362146,44.317040,44.429720,44.429720,44.000000,44.821870,44.283180,44.452222,44.136153,45.144213,44.609416,45.155288,45.188494,44.226689,44.011362,44.598206,44.260592,44.317040,44.113490,44.034078,44.034078,44.575778,44.575778,44.237993,44.283180,44.564560,44.090815,43.886217,44.317040,44.136153
51.951901,25.495098,41.677332,31.843367,19.339080,35.425979,44.687806,25.258662,27.586228,19.723083,60.382117,25.099801,18.894444,18.248288,19.798990,24.637370,19.697716,36.400549,19.287302,18.466185,31.827661,23.600847,23.558438,28.792360,19.442222,20.371549,20.000000,19.493589,23.769729,35.552778,45.705580,33.555923,30.935417,42.201896,20.591260,22.693611,123.672956,39.635842,0.000000,18.681542,32.726136,52.810984,18.708287,20.469489,22.825424,19.078784,20.396078,22.405357,20.273135,19.339080,19.974984,18.734994,19.874607,19.849433,19.339080,20.445048,19.748418,19.595918,22.538855,20.712315,21.886069,21.587033,19.798990,19.131126,20.445048,23.173260,20.880613,20.784610,21.377558,19.131126,22.583180,19.467922,22.000000,21.656408,19.544820,20.542639,21.886069,20.099751,19.052559,20.371549,19.287302,19.672316,19.416488,25.357445,22.869193,18.947295,22.248595,20.445048,18.734994,19.646883,19.773720,19.313208,19.849433,19.849433,20.074860,21.236761,20.760539,20.273135,20.024984,20.371549,21.000000,19.570386,21.118712,20.396078,20.712315,19.672316,21.931712,20.712315,22.090722,21.931712,19.824228,19.493589,20.880613,20.099751,20.074860,19.824228,18.973666,19.287302,20.591260,20.736441,19.646883,19.949937,20.420578,19.974984,19.364917,20.808652,19.570386
50.219518,20.322401,38.704005,27.730849,10.148892,32.557641,42.190046,19.773720,22.135944,10.862780,58.318093,18.520259,9.273618,7.874008,11.445523,18.493242,11.090537,32.893768,10.049876,8.485281,27.276363,16.911535,16.733201,23.958297,10.344080,12.569805,11.357817,10.440307,17.204651,34.394767,42.591079,28.792360,26.720778,39.140772,12.767145,15.811388,129.096863,43.497126,18.681542,0.000000,28.809721,52.306787,9.643651,14.282857,17.204651,9.949874,11.789826,15.329710,12.165525,10.148892,11.313708,9.380832,11.135529,11.445523,10.246951,12.124356,10.908712,11.269428,15.842980,12.569805,14.628739,14.177447,11.000000,9.949874,12.124356,16.431677,12.845233,13.000000,13.711309,10.049876,15.459625,10.583005,14.662878,14.212670,10.535654,12.288206,14.352700,11.874342,9.591663,12.000000,10.344080,10.954451,10.295630,19.287302,16.000000,9.380832,15.033296,12.288206,9.486833,11.180340,10.954451,10.488088,11.000000,11.090537,12.409674,13.784049,12.649111,12.328828,11.489125,12.247449,13.190906,10.583005,13.304135,12.206556,12.884099,10.770330,14.491377,12.727922,14.933185,14.422205,11.135529,10.816654,13.152946,11.532563,11.489125,11.224972,10.344080,10.344080,12.609520,12.609520,11.180340,11.357817,12.409674,11.661904,10.488088,13.416408,10.770330
58.137767,35.566838,48.497423,39.458839,31.352831,42.965102,50.635956,34.161382,36.221541,31.400637,65.245690,33.926391,31.048349,30.757113,31.352831,34.756294,31.416556,43.543082,31.384710,30.692019,39.268308,32.434549,32.031235,37.603191,31.096624,31.685959,31.575307,31.000000,32.280025,39.610605,51.594573,41.121770,39.191836,49.759421,32.357379,33.734256,127.389168,49.152823,32.726136,28.809721,0.000000,50.734604,30.870698,30.331502,33.674916,31.288976,31.701735,33.271610,31.937439,31.416556,31.780497,31.080541,31.749016,31.859065,31.416556,31.921779,31.638584,31.701735,32.908965,32.218007,32.680269,32.140317,31.701735,31.352831,32.046841,33.793490,32.295511,32.388269,32.649655,31.352831,33.421550,31.176915,32.908965,32.893768,31.448370,32.078030,33.045423,31.984371,31.240999,32.093613,31.384710,31.559468,31.400637,35.327043,33.674916,31.176915,33.286634,32.078030,31.048349,31.670175,31.654384,31.527766,31.670175,31.064449,32.124757,32.649655,32.310989,31.906112,31.843367,32.155870,32.341923,31.559468,32.542280,32.046841,32.280025,31.591138,32.341923,32.341923,33.151169,32.680269,31.654384,31.638584,32.326460,31.890437,31.874755,31.780497,31.256999,31.192948,32.171416,32.295511,31.670175,31.827661,32.124757,31.937439,31.527766,32.619013,31.622777
70.654087,55.452683,62.337790,56.026779,53.432200,60.266077,66.513157,55.090834,56.462377,53.535035,74.598928,55.596762,53.216539,53.047149,53.150729,55.299186,53.150729,60.794737,53.394756,53.103672,57.428216,53.870214,53.665631,55.946403,53.113087,53.628351,52.867760,53.432200,53.047149,51.604263,64.078077,57.017541,56.035703,61.220911,53.094256,53.888774,127.451952,62.864935,52.810984,52.306787,50.734604,0.000000,52.943366,51.884487,53.235327,52.962251,53.469618,54.286278,53.385391,53.131911,53.628351,53.216539,53.329167,52.924474,53.282267,53.619026,53.507009,53.544374,53.357286,53.553711,53.833075,54.212545,53.507009,53.225934,53.169540,54.662601,53.674948,53.972215,53.981478,53.037722,54.415071,53.347915,54.046276,53.944416,53.225934,53.656314,53.272882,53.376025,53.291650,53.310412,53.469618,53.366656,52.649786,55.659680,53.777319,53.272882,54.203321,53.768020,52.971691,53.469618,53.553711,53.422842,53.188345,53.263496,53.702886,54.000000,53.925875,53.310412,53.329167,53.497664,53.888774,53.366656,53.842363,53.712196,53.478968,53.497664,54.295488,53.553711,54.083269,54.000000,53.572381,53.301032,53.656314,53.544374,53.684262,53.310412,53.075418,53.432200,53.563047,53.619026,53.563047,53.469618,53.422842,52.801515,53.272882,53.366656,53.141321
49.909919,19.131126,38.768544,27.349589,8.485281,31.796226,41.677332,19.078784,21.424285,8.306624,57.584720,18.110770,7.416198,5.567764,10.295630,17.635192,9.591663,32.233523,8.000000,6.244998,26.925824,15.394804,16.093477,23.558438,8.717798,11.269428,9.899495,8.124038,17.058722,35.972211,42.743421,28.248894,26.172505,39.230090,11.832160,15.066519,129.980768,43.669211,18.708287,9.643651,30.870698,52.943366,0.000000,12.529964,16.155494,8.124038,10.677078,12.489996,10.816654,8.485281,9.848858,7.549834,9.643651,9.486833,8.246211,10.198039,9.055385,9.899495,14.832397,11.269428,13.527749,13.038405,9.486833,8.246211,10.770330,15.524175,11.747340,11.224972,12.288206,8.366600,14.352700,9.000000,13.341664,12.845233,8.602325,10.954451,13.674794,10.198039,7.810250,10.535654,8.717798,9.110434,8.888194,18.303005,14.594520,7.549834,13.964240,10.392305,7.681146,9.695360,9.433981,8.544004,8.717798,9.273618,11.445523,12.609520,11.357817,11.000000,10.049876,10.630146,12.041595,8.660254,12.083046,10.295630,11.357817,9.219544,13.152946,11.180340,13.638182,13.527749,9.643651,8.944272,11.916375,10.099505,10.049876,9.433981,8.717798,8.717798,11.045361,11.045361,9.695360,9.899495,11.090537,9.643651,8.660254,12.206556,9.219544
50.000000,21.656408,39.420807,29.034462,13.892444,32.741411,41.952354,20.420578,23.151674,14.212670,58.540584,20.074860,12.806248,12.328828,13.964240,20.396078,13.747727,32.649655,13.820275,12.489996,27.239677,18.165902,17.606817,24.331050,13.601471,15.033296,14.317821,13.527749,20.099751,36.180105,43.772137,31.606961,28.600699,40.865633,15.842980,18.439089,127.828009,43.703547,20.469489,14.282857,30.331502,51.884487,12.529964,0.000000,18.110770,13.601471,15.264338,17.860571,15.231546,13.674794,14.764823,13.114877,14.352700,14.730920,13.453624,14.866069,14.317821,14.177447,17.972201,15.811388,17.088007,16.703293,14.456832,13.527749,14.933185,18.867962,15.779734,15.905974,16.552945,13.747727,17.635192,14.142136,16.941074,16.613248,13.820275,15.198684,17.320508,14.866069,13.416408,14.966630,13.674794,14.071247,13.928388,21.213203,18.055470,13.266499,17.435596,15.524175,13.190906,14.456832,14.282857,13.928388,14.662878,14.525839,15.231546,16.613248,15.811388,15.556349,14.560220,15.231546,15.874508,14.142136,16.217275,15.198684,15.427249,14.282857,16.852300,15.811388,17.000000,17.262677,14.560220,14.106736,15.779734,14.730920,14.832397,14.491377,13.674794,13.747727,15.524175,15.524175,14.662878,14.730920,15.165751,14.628739,13.638182,16.062378,14.212670
50.990195,20.420578,36.166283,27.477263,16.643317,34.029399,43.428102,23.430749,25.179357,17.262677,59.304300,22.912878,16.124515,15.362291,17.691806,22.715633,15.842980,31.874755,16.583124,15.427249,28.982753,19.544820,20.346990,26.795522,16.401219,17.663522,17.291616,16.583124,21.540659,37.403208,44.090815,32.726136,29.017236,40.938979,17.406895,20.297783,128.202964,44.922155,22.825424,17.204651,33.674916,53.235327,16.155494,18.110770,0.000000,16.340135,17.748239,19.773720,17.088007,16.583124,17.320508,16.000000,17.088007,17.000000,16.401219,17.804494,17.117243,17.349352,20.174241,18.110770,18.814888,18.894444,16.941074,16.340135,17.521415,20.784610,18.466185,18.248288,18.761663,16.583124,20.074860,16.911535,19.416488,19.026298,16.703293,17.972201,19.646883,17.521415,16.309506,17.720045,16.703293,16.911535,16.613248,22.715633,19.697716,16.186414,19.493589,17.691806,16.062378,16.278821,17.146428,16.733201,17.117243,17.000000,17.204651,18.439089,18.110770,17.549929,17.262677,17.606817,18.493242,16.852300,18.627936,17.804494,18.000000,16.792856,19.442222,18.055470,19.621417,19.339080,16.911535,16.643317,18.520259,16.881943,17.320508,17.088007,16.703293,16.031220,17.916473,18.083141,17.117243,16.941074,17.549929,17.204651,16.552945,18.439089,16.673332
50.049975,19.595918,38.923001,27.568098,8.831761,32.109189,41.892720,19.183326,21.563859,9.949874,58.326666,18.275667,7.810250,6.082763,11.045361,17.804494,9.899495,32.511536,8.717798,6.708204,27.037012,16.340135,16.643317,23.558438,8.831761,11.445523,10.198039,9.165151,17.406895,36.304270,42.720019,29.799329,26.925824,40.062451,11.313708,15.264338,130.111491,43.943145,19.078784,9.949874,31.288976,52.962251,8.124038,13.601471,16.340135,0.000000,10.954451,14.491377,11.090537,8.602325,10.148892,7.937254,9.949874,9.797959,8.831761,11.045361,9.695360,9.899495,14.966630,11.789826,12.449900,13.266499,9.797959,8.602325,11.045361,15.459625,12.000000,12.000000,12.767145,8.485281,14.696938,9.327379,13.784049,13.000000,9.273618,11.224972,13.747727,10.583005,8.185353,11.090537,9.055385,9.746794,9.219544,18.627936,15.132746,7.810250,13.964240,11.224972,8.062258,10.000000,9.643651,9.110434,10.000000,9.899495,11.704700,12.845233,11.618950,11.357817,10.344080,11.000000,12.041595,9.327379,12.328828,10.770330,11.445523,9.327379,13.453624,11.704700,14.071247,13.747727,9.949874,9.591663,11.661904,9.899495,10.344080,10.049876,9.055385,9.055385,11.489125,11.575837,9.899495,10.198039,11.090537,10.246951,9.327379,12.449900,9.327379
50.447993,20.688161,39.484174,28.319605,11.135529,32.817678,42.201896,19.949937,22.293497,12.041595,58.753723,19.493589,10.344080,9.110434,13.038405,19.052559,12.000000,32.726136,11.045361,9.643651,27.294688,17.175564,17.578396,23.937418,10.583005,13.228757,12.083046,11.045361,18.734994,36.932371,43.255058,30.561414,27.802878,40.632499,13.784049,16.703293,129.973074,44.463468,20.396078,11.789826,31.701735,53.469618,10.677078,15.264338,17.748239,10.954451,0.000000,15.748016,12.688578,10.295630,11.704700,9.327379,11.532563,11.916375,10.770330,12.165525,11.747340,12.247449,16.186414,11.789826,14.933185,13.711309,11.747340,10.677078,12.569805,16.822604,12.649111,13.784049,13.527749,10.677078,14.282857,11.445523,14.764823,14.456832,11.135529,12.649111,15.000000,10.770330,10.630146,11.874342,10.954451,11.789826,9.848858,19.104973,15.329710,9.643651,14.594520,12.489996,10.440307,11.747340,11.618950,10.723805,11.045361,11.661904,13.527749,14.035669,12.369317,12.688578,11.532563,12.449900,13.152946,11.180340,14.071247,12.727922,12.922848,11.269428,14.866069,12.609520,14.832397,14.798649,11.532563,11.575837,13.490738,12.165525,12.369317,12.041595,11.224972,11.224972,12.961481,12.806248,12.083046,12.083046,12.449900,12.124356,11.000000,13.747727,11.269428
50.547008,22.000000,40.360872,29.799329,14.628739,33.301652,43.116122,22.494444,24.433583,13.076697,58.378078,21.679483,13.964240,13.152946,14.832397,21.236761,15.165751,34.394767,14.000000,13.527749,29.410882,17.804494,19.364917,26.248809,14.352700,16.155494,15.231546,13.711309,20.663978,38.026307,43.508620,28.142495,27.440845,40.012498,16.613248,18.248288,129.996154,45.022217,22.405357,15.329710,33.271610,54.286278,12.489996,17.860571,19.773720,14.491377,15.748016,0.000000,15.652476,14.352700,15.066519,13.892444,15.132746,14.282857,13.928388,14.352700,14.282857,15.297059,18.920888,15.652476,17.748239,16.970563,14.832397,14.491377,15.874508,19.364917,16.124515,15.165751,16.522712,14.560220,17.720045,14.798649,16.492423,17.117243,14.071247,15.937377,18.027756,14.764823,14.247807,14.662878,14.560220,14.177447,14.525839,21.330729,17.406895,13.964240,17.972201,14.628739,13.674794,15.231546,15.066519,14.106736,12.727922,14.764823,16.278821,17.058722,15.905974,15.716234,15.524175,15.329710,16.583124,14.177447,16.552945,14.696938,16.031220,15.000000,17.406895,15.779734,16.613248,17.521415,14.933185,14.142136,16.492423,15.362291,15.588457,13.964240,14.071247,14.422205,15.684387,15.937377,15.297059,15.297059,15.968719,14.247807,14.247807,16.881943,14.662878
