# ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161,ch162,ch163,ch164,ch165,ch166,ch167,ch168,ch169,ch170,ch171,ch172,ch173,ch174,ch175,ch176,ch177,ch178,ch179,ch180,ch181,ch182,ch183,ch184,ch185,ch186,ch187,ch188,ch189
0.000000,0.047246,0.066291,0.092750,0.030542,0.041667,0.089286,0.055902,0.089009,0.102411,0.034669,0.112253,0.083333,0.228748,0.132583,0.072655,0.075792,0.047246,0.000000,0.013176,0.022451,0.090211,0.151695,0.037268,0.023623,0.000000,0.031750,0.070868,0.204124,0.092450,0.205808,0.068680,0.055556,0.141737,0.000000,0.115728,0.000000,0.125779,0.058926,0.071429,0.052129,0.083333,0.030317,0.013804,0.090536,0.054699,0.165567,0.017504,0.141737,0.012257,0.090924,0.070972,0.108003,0.065518,0.019952,0.082761,0.016137,0.000000,0.209657,0.110432,0.160128,0.127381,0.071429,0.000000,0.108821,0.079950,0.045644,0.121312,0.011317,0.110581,0.150756,0.088843,0.141072,0.236228,0.044194,0.090249,0.067625,0.044901,0.016855,0.080550,0.085391,0.118678,0.073324,0.043033,0.096028,0.015386,1.000000,0.114583,0.171163,0.224416,0.079057,0.032827,0.040674,0.059322,0.155043,0.199876,0.067352,0.129099,0.118341,0.138478,0.121341,0.123091,0.088388,0.124487,0.078577,0.124267,0.078577,0.023168,0.113636,0.089059,0.096440,0.092788,0.073276,0.053012,0.027735,0.070554,0.042460,0.019764,0.046029,0.046625,0.041667,0.021129,0.095312,0.043593,0.045475,0.017334,0.035355,0.056533,0.093169,0.018844,0.048412,0.132006,0.108950,0.098058,0.077225,0.090447,0.039688,0.188409,0.077844,0.054411,0.149667,0.153449,0.065528,0.104510,0.036772,0.011092,0.016704,0.036662,0.036860,0.051031,0.073127,0.119250,0.187639,0.093026,0.034669,0.079545,0.086731,0.081970,0.077448,0.031009,0.073544,0.036370,0.029106,0.046201,0.120475,0.000000,0.227273,0.037131,0.038474,0.038576,0.057354,0.172433,0.102062,0.173591,0.121268,0.096745,0.063816,0.088843,0.080064,0.101922,0.025516,0.106898,0.028490,0.030317,0.076151,0.000000,0.082680,0.085850,0.081594,0.096825
0.084197,0.199481,0.368285,0.309166,0.142531,0.250000,0.190476,0.000000,0.079119,0.048767,0.173344,0.194572,0.111111,0.254164,0.088388,0.329368,0.141479,0.078743,0.000000,0.026352,0.000000,0.168394,0.168550,0.000000,0.141737,0.040032,0.179917,0.094491,0.292578,0.215717,0.118911,0.160254,0.092593,0.047246,0.044901,0.192879,0.071458,0.055902,0.058926,0.083333,0.095569,0.090278,0.090951,0.193255,0.082991,0.230953,0.099340,0.011669,0.199481,0.000000,0.345512,0.351480,0.392013,0.052414,0.312584,0.400010,0.118341,0.029013,0.323221,0.174850,0.146784,0.141535,0.095238,0.038236,0.066502,0.053300,0.121716,0.017972,0.000000,0.307171,0.238696,0.059229,0.051299,0.094491,0.162045,0.060166,0.150278,0.059868,0.044947,0.122743,0.260240,0.168127,0.024441,0.043033,0.213395,0.143607,0.114583,1.000000,0.106502,0.173234,0.070273,0.043769,0.108465,0.205651,0.144707,0.177667,0.179605,0.204407,0.164960,0.030773,0.023113,0.082061,0.257799,0.248973,0.157155,0.178434,0.007484,0.133857,0.325758,0.172180,0.347183,0.144338,0.131897,0.014136,0.055470,0.141108,0.056614,0.065881,0.184115,0.326377,0.069444,0.014086,0.101666,0.261557,0.020211,0.104006,0.082496,0.100504,0.149071,0.025126,0.139858,0.536825,0.420237,0.302346,0.293456,0.349728,0.264584,0.380870,0.500089,0.399012,0.399111,0.272798,0.232988,0.238050,0.253317,0.170077,0.111359,0.519375,0.196589,0.204124,0.402200,0.185500,0.105848,0.103362,0.127119,0.136364,0.362986,0.180755,0.218002,0.025841,0.196116,0.060616,0.097019,0.129364,0.229476,0.064815,0.219697,0.132020,0.017100,0.051434,0.028677,0.213488,0.136083,0.237884,0.171796,0.140720,0.230953,0.203069,0.253536,0.216198,0.062371,0.183254,0.037987,0.090951,0.152302,0.050904,0.055120,0.263274,0.178730,0.215166
0.144938,0.000000,0.000000,0.058058,0.044610,0.000000,0.234738,0.000000,0.000000,0.085475,0.000000,0.016396,0.000000,0.320186,0.408815,0.074283,0.066421,0.034503,0.057104,0.105848,0.114770,0.118585,0.172328,0.204124,0.189768,0.014618,0.081154,0.034503,0.245967,0.059076,0.180361,0.175549,0.040572,0.120761,0.065583,0.126773,0.062622,0.112268,0.064550,0.156492,0.028552,0.060858,0.132842,0.020162,0.024794,0.039947,0.181369,0.038348,0.184017,0.017903,0.112883,0.007404,0.105166,0.105264,0.094712,0.037775,0.023570,0.079455,0.229668,0.181458,0.263117,0.186052,0.104328,0.062828,0.172189,0.175162,0.016667,0.127969,0.016529,0.080757,0.123858,0.083419,0.365268,0.276026,0.064550,0.028247,0.032924,0.000000,0.036927,0.109248,0.160357,0.021668,0.040161,0.086424,0.035064,0.033710,0.171163,0.106502,1.000000,0.319155,0.202073,0.131852,0.029704,0.069317,0.226455,0.155700,0.073780,0.070711,0.102138,0.078657,0.063296,0.056183,0.040344,0.066118,0.040989,0.048866,0.065583,0.101515,0.041494,0.117071,0.084515,0.248465,0.090973,0.154857,0.075955,0.163164,0.010336,0.014434,0.016807,0.025538,0.030429,0.046291,0.055685,0.021224,0.099632,0.063296,0.103280,0.082572,0.258557,0.068810,0.047140,0.099617,0.107982,0.098466,0.084596,0.026421,0.081154,0.177541,0.067185,0.046359,0.080788,0.068483,0.023927,0.025441,0.035806,0.008100,0.012199,0.026774,0.000000,0.018634,0.086782,0.135470,0.115950,0.067937,0.000000,0.041494,0.021113,0.096701,0.043991,0.033968,0.125320,0.099602,0.127535,0.087726,0.175965,0.060858,0.199172,0.058752,0.028098,0.014086,0.062828,0.000000,0.037268,0.211289,0.210334,0.089921,0.093209,0.064882,0.116941,0.033833,0.099381,0.234202,0.072822,0.132842,0.139032,0.100372,0.232897,0.137932,0.068101,0.015713
0.068193,0.047619,0.050111,0.140225,0.023088,0.031497,0.188982,0.000000,0.000000,0.199068,0.039311,0.033942,0.062994,0.302605,0.222718,0.076891,0.126046,0.035714,0.019703,0.049801,0.033942,0.150025,0.152894,0.070430,0.142857,0.045392,0.132004,0.017857,0.231455,0.131036,0.155576,0.142773,0.041996,0.142857,0.016971,0.102062,0.016205,0.116209,0.111359,0.148486,0.118217,0.078743,0.057294,0.041739,0.119768,0.137829,0.237797,0.039694,0.190476,0.037062,0.116845,0.061314,0.127000,0.059432,0.052788,0.093842,0.060994,0.016449,0.257539,0.177392,0.196699,0.171184,0.080992,0.043355,0.150812,0.100728,0.017252,0.122271,0.034219,0.125388,0.128206,0.115129,0.193892,0.232143,0.083519,0.087714,0.025560,0.050913,0.025482,0.095685,0.156764,0.156996,0.069284,0.113855,0.096787,0.000000,0.224416,0.173234,0.319155,1.000000,0.249006,0.124073,0.081992,0.116593,0.210963,0.130946,0.059399,0.134186,0.121988,0.058155,0.144139,0.139573,0.116927,0.171096,0.050913,0.166196,0.067884,0.075890,0.103081,0.114448,0.087482,0.155870,0.099705,0.072132,0.094346,0.080001,0.000000,0.000000,0.043493,0.070491,0.031497,0.047916,0.115278,0.021969,0.000000,0.078621,0.053452,0.113961,0.098601,0.042735,0.073193,0.136376,0.117655,0.129719,0.093403,0.047860,0.156005,0.215933,0.128388,0.041131,0.122975,0.115996,0.057790,0.079002,0.046328,0.058693,0.063135,0.041571,0.013932,0.038576,0.069099,0.160257,0.141842,0.082041,0.013104,0.085901,0.080132,0.100095,0.039030,0.046881,0.222375,0.144338,0.117343,0.041910,0.136606,0.052495,0.206162,0.065492,0.077557,0.043741,0.054194,0.158278,0.038576,0.211414,0.137505,0.106374,0.096481,0.115129,0.060523,0.035021,0.038576,0.150071,0.064610,0.080211,0.163100,0.069264,0.116071,0.103835,0.114547,0.097590
0.167360,0.039841,0.000000,0.156427,0.064389,0.000000,0.240935,0.023570,0.025020,0.061686,0.043853,0.037864,0.035136,0.112523,0.198762,0.061268,0.051131,0.019920,0.000000,0.077778,0.018932,0.213003,0.099494,0.094281,0.179284,0.033758,0.133870,0.039841,0.206559,0.087706,0.127272,0.086874,0.058561,0.099602,0.037864,0.032530,0.018078,0.094281,0.111803,0.135526,0.153855,0.052705,0.115045,0.034922,0.104976,0.046127,0.167542,0.059041,0.092962,0.124035,0.145681,0.051299,0.080957,0.055249,0.143014,0.078514,0.040825,0.091747,0.077349,0.174608,0.168790,0.119352,0.030117,0.048365,0.084119,0.112367,0.019245,0.056833,0.000000,0.155417,0.079455,0.074919,0.151407,0.079682,0.111803,0.076105,0.047522,0.075728,0.071067,0.058222,0.113156,0.137608,0.069561,0.127011,0.094474,0.038925,0.079057,0.070273,0.202073,0.249006,1.000000,0.152250,0.080033,0.110055,0.117670,0.056183,0.094660,0.095258,0.099794,0.051900,0.014618,0.090825,0.111803,0.143150,0.028398,0.048365,0.094660,0.175830,0.057496,0.045061,0.081325,0.130410,0.061792,0.071526,0.111094,0.178489,0.000000,0.000000,0.029111,0.068806,0.017568,0.035635,0.192897,0.024507,0.025565,0.087706,0.074536,0.095346,0.109994,0.063564,0.095258,0.063080,0.052500,0.124035,0.110707,0.038136,0.174031,0.138380,0.077579,0.045883,0.115235,0.093455,0.073677,0.022033,0.020672,0.074828,0.014086,0.000000,0.077709,0.043033,0.084791,0.089387,0.146059,0.052298,0.029235,0.057496,0.065012,0.170150,0.065310,0.098058,0.237733,0.115011,0.049088,0.093505,0.072567,0.058561,0.047913,0.067841,0.054074,0.000000,0.012091,0.103863,0.017213,0.105723,0.153393,0.037083,0.099941,0.117730,0.109713,0.046881,0.258199,0.193167,0.048050,0.127827,0.321081,0.025756,0.139443,0.057916,0.049147,0.072577
0.113715,0.066172,0.046424,0.055674,0.048125,0.000000,0.150064,0.117444,0.046750,0.046105,0.000000,0.023583,0.000000,0.080096,0.232119,0.076320,0.031846,0.024815,0.027379,0.069205,0.047167,0.113715,0.000000,0.137018,0.148888,0.042052,0.100056,0.000000,0.096490,0.060696,0.043238,0.090182,0.058358,0.000000,0.023583,0.020261,0.022519,0.029361,0.046424,0.075032,0.041069,0.043769,0.095539,0.072502,0.095103,0.019153,0.121744,0.091933,0.049629,0.000000,0.076409,0.010650,0.037817,0.055059,0.115273,0.086936,0.050855,0.114288,0.055059,0.145004,0.084103,0.089205,0.056274,0.180743,0.095260,0.083984,0.047946,0.099114,0.000000,0.000000,0.138566,0.119989,0.175133,0.074444,0.023212,0.135432,0.011840,0.070750,0.017705,0.024175,0.076885,0.062333,0.067395,0.158215,0.033624,0.016163,0.032827,0.043769,0.131852,0.124073,0.152250,1.000000,0.099695,0.149557,0.130292,0.083984,0.058958,0.067806,0.045204,0.032325,0.018209,0.096976,0.023212,0.095103,0.011792,0.090371,0.011792,0.056785,0.071622,0.009355,0.000000,0.184110,0.092368,0.089098,0.094686,0.049409,0.029735,0.020761,0.096702,0.061222,0.021884,0.110974,0.060072,0.045792,0.063693,0.072836,0.074278,0.138566,0.156592,0.019795,0.050855,0.018489,0.032699,0.077254,0.089234,0.028503,0.050028,0.204299,0.044603,0.114312,0.054684,0.089550,0.034417,0.036594,0.025751,0.011652,0.000000,0.028884,0.019360,0.040204,0.076817,0.069592,0.030324,0.081433,0.000000,0.131306,0.060738,0.185459,0.036158,0.105863,0.128757,0.038205,0.040765,0.038826,0.144632,0.204254,0.059685,0.026003,0.026944,0.050653,0.060248,0.090566,0.032163,0.121566,0.207002,0.083148,0.095765,0.119989,0.115642,0.058398,0.107211,0.064167,0.059855,0.111463,0.146654,0.112291,0.148888,0.090182,0.048978,0.045204
0.015656,0.163984,0.076696,0.149465,0.013251,0.216930,0.061980,0.024254,0.012872,0.050780,0.030083,0.155847,0.126543,0.082704,0.025565,0.113479,0.052613,0.020498,0.022617,0.057166,0.136367,0.078278,0.014625,0.016169,0.081992,0.034737,0.096426,0.081992,0.132842,0.080221,0.059528,0.059595,0.060258,0.040996,0.019481,0.050210,0.093008,0.048507,0.038348,0.046485,0.033925,0.045194,0.039460,0.095824,0.098200,0.063285,0.057466,0.015188,0.054661,0.031908,0.189352,0.123168,0.057271,0.079592,0.034626,0.062837,0.000000,0.000000,0.034111,0.095824,0.052105,0.000000,0.030990,0.037325,0.047213,0.046250,0.000000,0.023392,0.108020,0.063969,0.016352,0.022026,0.011128,0.000000,0.038348,0.089499,0.058680,0.038962,0.102378,0.069895,0.137607,0.141597,0.071578,0.037341,0.069438,0.000000,0.040674,0.108465,0.029704,0.081992,0.080033,0.099695,1.000000,0.102951,0.067267,0.127187,0.107145,0.084017,0.056011,0.080107,0.000000,0.040053,0.095871,0.176760,0.097405,0.058062,0.068183,0.093814,0.118326,0.061823,0.033473,0.089461,0.082658,0.000000,0.102282,0.061221,0.000000,0.017150,0.049925,0.060687,0.036155,0.073336,0.049622,0.012609,0.039460,0.000000,0.015339,0.016352,0.064676,0.032703,0.112022,0.175635,0.148561,0.116995,0.046907,0.070634,0.048213,0.131844,0.116672,0.283280,0.101637,0.140548,0.075813,0.075571,0.095723,0.038499,0.028989,0.119296,0.063969,0.033211,0.071386,0.057486,0.050098,0.026907,0.030083,0.039442,0.238319,0.120370,0.126940,0.161441,0.138267,0.047338,0.016837,0.008018,0.089605,0.060258,0.039442,0.048328,0.011128,0.025105,0.000000,0.053437,0.026568,0.058578,0.039460,0.038158,0.094928,0.055065,0.017368,0.040200,0.014760,0.053005,0.037082,0.026307,0.099117,0.013251,0.020498,0.029798,0.060687,0.056011
0.164399,0.107624,0.184568,0.150916,0.081171,0.094916,0.149153,0.063671,0.011264,0.022218,0.092137,0.153426,0.063277,0.188169,0.111859,0.198607,0.092082,0.035875,0.000000,0.070035,0.000000,0.123299,0.281566,0.127343,0.179374,0.015199,0.132598,0.053812,0.147247,0.105300,0.041673,0.104302,0.073823,0.035875,0.034095,0.087875,0.016278,0.084895,0.067116,0.081356,0.089061,0.087006,0.138123,0.167707,0.128899,0.069224,0.100575,0.066454,0.095666,0.046536,0.324493,0.184769,0.123015,0.019900,0.060601,0.109974,0.085775,0.016523,0.119399,0.199152,0.151987,0.042988,0.040678,0.141539,0.027544,0.040472,0.000000,0.051175,0.000000,0.097962,0.042927,0.048186,0.058429,0.000000,0.083895,0.088108,0.094141,0.085237,0.063992,0.069902,0.120417,0.168966,0.118313,0.057183,0.133680,0.035050,0.059322,0.205651,0.069317,0.116593,0.110055,0.149557,0.102951,1.000000,0.070637,0.131535,0.102284,0.085775,0.065352,0.023367,0.000000,0.116833,0.167789,0.154679,0.221616,0.079842,0.042618,0.093823,0.198460,0.108200,0.117167,0.109599,0.150230,0.120760,0.142154,0.053574,0.000000,0.030015,0.087377,0.221274,0.047458,0.112306,0.072373,0.154472,0.000000,0.092137,0.067116,0.085855,0.099044,0.057236,0.073521,0.157036,0.141821,0.139609,0.152462,0.219772,0.150679,0.143064,0.177327,0.151490,0.118587,0.174777,0.066343,0.099196,0.102380,0.025267,0.025367,0.201827,0.055978,0.116248,0.159641,0.070427,0.054800,0.105956,0.157949,0.129431,0.146349,0.095757,0.084946,0.035319,0.111687,0.048329,0.044201,0.084197,0.111083,0.021092,0.051772,0.103379,0.038953,0.021969,0.054438,0.140285,0.069749,0.153781,0.103592,0.207026,0.173061,0.086735,0.075993,0.112570,0.129164,0.057979,0.054083,0.069061,0.154196,0.092766,0.107624,0.117339,0.053106,0.081691
0.179029,0.015627,0.021926,0.078886,0.030307,0.020672,0.177192,0.000000,0.014720,0.058069,0.017201,0.000000,0.020672,0.208066,0.204647,0.057675,0.075207,0.023440,0.025863,0.091521,0.111386,0.125320,0.083624,0.147920,0.140642,0.059584,0.126019,0.000000,0.202548,0.057335,0.081687,0.102225,0.110253,0.070321,0.000000,0.114834,0.063815,0.083205,0.116941,0.141754,0.064658,0.072354,0.090249,0.068487,0.044918,0.072369,0.131430,0.034737,0.109388,0.000000,0.108266,0.030182,0.130985,0.104019,0.108890,0.071856,0.096077,0.043183,0.130024,0.191763,0.099307,0.196618,0.035438,0.113822,0.116980,0.079333,0.000000,0.066875,0.022459,0.054864,0.093495,0.075563,0.152708,0.351605,0.087706,0.051173,0.011184,0.044555,0.083624,0.068510,0.169464,0.058881,0.045473,0.074726,0.127048,0.000000,0.155043,0.144707,0.226455,0.210963,0.117670,0.130292,0.067267,0.070637,1.000000,0.105777,0.055693,0.096077,0.064051,0.045803,0.034401,0.030535,0.032890,0.067377,0.044555,0.066396,0.155941,0.145595,0.022552,0.088371,0.057417,0.122763,0.065439,0.063123,0.082563,0.105014,0.000000,0.000000,0.045673,0.104097,0.000000,0.041931,0.113491,0.086512,0.030083,0.051602,0.087706,0.093495,0.092450,0.056097,0.000000,0.074226,0.138997,0.109463,0.068966,0.044874,0.047257,0.168862,0.098309,0.044992,0.077484,0.203018,0.054185,0.069135,0.097301,0.033019,0.000000,0.081852,0.018288,0.037978,0.036281,0.184067,0.085934,0.076923,0.017201,0.112759,0.028687,0.062567,0.034156,0.053846,0.170276,0.153377,0.077016,0.119196,0.111006,0.096471,0.169138,0.073688,0.076354,0.028708,0.028456,0.036665,0.040510,0.124403,0.090249,0.052362,0.090462,0.050375,0.079446,0.082747,0.075955,0.090920,0.056540,0.060166,0.088157,0.212146,0.105482,0.085187,0.057831,0.064051
0.092319,0.120873,0.150756,0.180794,0.039070,0.071067,0.137058,0.047673,0.101209,0.099813,0.073914,0.114876,0.106600,0.195077,0.150756,0.235449,0.168053,0.141019,0.044455,0.056183,0.076584,0.076932,0.100618,0.047673,0.100728,0.000000,0.067691,0.060437,0.243709,0.177394,0.152112,0.117141,0.106600,0.161165,0.095730,0.148039,0.054845,0.083428,0.050252,0.076143,0.044455,0.115484,0.129272,0.141264,0.096511,0.124394,0.155315,0.089562,0.161165,0.052265,0.178343,0.190221,0.189328,0.078223,0.127615,0.158802,0.013762,0.018557,0.189971,0.129492,0.187767,0.072421,0.076143,0.073367,0.085070,0.136364,0.097312,0.080465,0.057907,0.204326,0.176777,0.064942,0.142181,0.161165,0.075378,0.076965,0.067283,0.076584,0.114992,0.107947,0.145644,0.126511,0.062531,0.036699,0.068244,0.052486,0.199876,0.177667,0.155700,0.130946,0.056183,0.083984,0.127187,0.131535,0.105777,1.000000,0.277617,0.165145,0.155970,0.091851,0.103480,0.091851,0.179022,0.154418,0.105303,0.220102,0.134022,0.125130,0.135673,0.098734,0.131590,0.219806,0.249961,0.099459,0.100523,0.070197,0.048280,0.033710,0.098134,0.139167,0.159901,0.072075,0.065026,0.061960,0.051709,0.014783,0.075378,0.096424,0.143019,0.064282,0.068810,0.285191,0.179190,0.156795,0.197574,0.177407,0.175997,0.217690,0.229332,0.146938,0.260821,0.109051,0.195588,0.141117,0.209061,0.170267,0.056980,0.171959,0.125739,0.087039,0.148112,0.135595,0.110782,0.118999,0.118262,0.096909,0.205457,0.107546,0.110080,0.224777,0.135889,0.124065,0.074464,0.157603,0.124757,0.035533,0.232583,0.105550,0.043748,0.057571,0.073367,0.147051,0.104447,0.230283,0.155126,0.172509,0.178816,0.108236,0.110953,0.134330,0.058026,0.130233,0.048593,0.064636,0.129884,0.000000,0.090655,0.146427,0.099405,0.146795
0.077771,0.090513,0.190500,0.180862,0.010971,0.089803,0.076974,0.040161,0.117234,0.042042,0.136987,0.129032,0.164638,0.095863,0.052917,0.260984,0.087121,0.152740,0.074901,0.113592,0.161290,0.038886,0.060545,0.040161,0.084856,0.000000,0.068430,0.067884,0.183309,0.116232,0.069000,0.123353,0.109759,0.135769,0.048387,0.180139,0.030802,0.010040,0.021167,0.038487,0.056175,0.044901,0.130682,0.128922,0.032521,0.130991,0.071368,0.062874,0.124455,0.000000,0.248223,0.240371,0.237087,0.028242,0.200677,0.230396,0.023187,0.015633,0.160036,0.119005,0.129419,0.000000,0.051316,0.020602,0.039090,0.076584,0.098374,0.106520,0.113825,0.198610,0.189536,0.045590,0.064495,0.016971,0.095250,0.083362,0.089070,0.000000,0.121090,0.090937,0.184041,0.127891,0.019754,0.046374,0.126479,0.066324,0.067352,0.179605,0.073780,0.059399,0.094660,0.058958,0.107145,0.102284,0.055693,0.277617,1.000000,0.324617,0.285972,0.110539,0.062267,0.066324,0.134938,0.162607,0.137097,0.144215,0.080645,0.194181,0.179605,0.083176,0.152425,0.111102,0.152665,0.091404,0.044832,0.076031,0.061009,0.028398,0.115738,0.133986,0.074836,0.015179,0.013695,0.041757,0.010890,0.087174,0.203200,0.054153,0.093709,0.000000,0.092748,0.309798,0.162135,0.193729,0.177537,0.155949,0.171074,0.209585,0.238951,0.195449,0.247772,0.134739,0.188306,0.093853,0.149700,0.135468,0.060002,0.158032,0.158888,0.082489,0.210145,0.142786,0.072587,0.111386,0.037360,0.114294,0.252700,0.090599,0.086552,0.072401,0.096865,0.052257,0.104551,0.086299,0.136010,0.079825,0.122458,0.133377,0.018427,0.020785,0.051505,0.168122,0.058659,0.159354,0.098012,0.082140,0.111342,0.109417,0.158179,0.153102,0.067213,0.131654,0.040936,0.174243,0.127653,0.000000,0.084856,0.148024,0.108864,0.154580
0.074536,0.065060,0.114109,0.123161,0.063088,0.086066,0.055328,0.028868,0.122570,0.060440,0.179029,0.115935,0.107583,0.118125,0.121716,0.180090,0.046967,0.121988,0.053838,0.013608,0.162309,0.074536,0.069631,0.038490,0.024398,0.000000,0.049187,0.048795,0.137032,0.095482,0.099194,0.088666,0.129099,0.048795,0.046374,0.139443,0.088561,0.086603,0.000000,0.055328,0.013460,0.032275,0.062622,0.071283,0.046752,0.112987,0.119697,0.072310,0.065060,0.063296,0.150250,0.167542,0.167318,0.054133,0.133942,0.181634,0.133333,0.000000,0.148866,0.085540,0.082690,0.190029,0.073771,0.000000,0.037463,0.110096,0.141421,0.097448,0.058441,0.171312,0.214087,0.131081,0.079472,0.097590,0.091287,0.119840,0.058203,0.069561,0.121854,0.106961,0.113389,0.076606,0.009466,0.077778,0.066118,0.047673,0.129099,0.204407,0.070711,0.134186,0.095258,0.067806,0.084017,0.085775,0.096077,0.165145,0.324617,1.000000,0.133333,0.079455,0.053709,0.063564,0.114109,0.116881,0.104341,0.138215,0.104341,0.111661,0.129099,0.082782,0.159364,0.085184,0.090815,0.043800,0.057289,0.097157,0.043853,0.020412,0.071307,0.120386,0.021517,0.065465,0.078750,0.075038,0.015656,0.071611,0.127802,0.097312,0.096225,0.019462,0.083333,0.222681,0.184860,0.151911,0.119637,0.112096,0.073780,0.182034,0.190029,0.177951,0.215061,0.158481,0.067677,0.089948,0.101274,0.057279,0.034503,0.160923,0.076139,0.131762,0.151051,0.109476,0.059628,0.080064,0.053709,0.140836,0.164222,0.065122,0.053325,0.096077,0.063296,0.084515,0.070140,0.047717,0.124426,0.028689,0.140836,0.095871,0.013245,0.059761,0.103661,0.152647,0.084327,0.149404,0.078278,0.099917,0.065909,0.078648,0.155043,0.133973,0.017568,0.110404,0.014712,0.093934,0.065540,0.047316,0.097590,0.088666,0.120386,0.122222
0.037268,0.097590,0.121716,0.136845,0.021029,0.028689,0.049181,0.038490,0.081714,0.151099,0.047741,0.077290,0.028689,0.105000,0.101430,0.180090,0.031311,0.048795,0.000000,0.190516,0.061832,0.086958,0.058026,0.000000,0.048795,0.000000,0.043722,0.065060,0.224873,0.127309,0.179493,0.070933,0.086066,0.146385,0.000000,0.132803,0.088561,0.076980,0.030429,0.049181,0.026919,0.057378,0.062622,0.085540,0.062337,0.125541,0.113998,0.072310,0.108433,0.033758,0.131468,0.132637,0.206566,0.036089,0.219803,0.185195,0.022222,0.014982,0.189466,0.076035,0.137816,0.058471,0.073771,0.059235,0.043707,0.073398,0.125708,0.027842,0.000000,0.190347,0.194625,0.052432,0.079472,0.113855,0.121716,0.071016,0.077603,0.046374,0.150867,0.118846,0.075593,0.091928,0.044175,0.088889,0.132236,0.105940,0.118341,0.164960,0.102138,0.121988,0.099794,0.045204,0.056011,0.065352,0.064051,0.155970,0.285972,0.133333,1.000000,0.222475,0.226770,0.021188,0.114109,0.070129,0.100477,0.098725,0.085019,0.111661,0.140836,0.116507,0.132803,0.078085,0.131178,0.043800,0.028645,0.056675,0.048725,0.054433,0.142615,0.056180,0.014344,0.014548,0.039375,0.010005,0.020874,0.119352,0.085201,0.064875,0.141130,0.051900,0.077778,0.215107,0.123240,0.143471,0.132930,0.093413,0.142096,0.217604,0.204647,0.162342,0.215061,0.099784,0.105275,0.077955,0.092834,0.099283,0.046004,0.082039,0.101518,0.052705,0.163639,0.072984,0.109319,0.042701,0.011935,0.086066,0.159245,0.060781,0.082951,0.032026,0.067516,0.031302,0.066800,0.108157,0.077026,0.076503,0.164308,0.093740,0.008830,0.046481,0.039490,0.076323,0.084327,0.212485,0.125245,0.109001,0.131818,0.052432,0.130926,0.121214,0.029280,0.105147,0.039233,0.083497,0.096126,0.010515,0.048795,0.153687,0.056180,0.111111
